Mean_time	Mean_qlow	Mean_qup	Priors
t_n410	27.393	20.35	32.95	0
t_n411	14.493	9.4	19.88	0
t_n412	12.066	7.15	17.26	0
t_n413	5.73	3.22	9.05	0
t_n414	4.56	2.29	7.27	0
t_n415	30.017	21.29	37.8	0
t_n416	12.063	6.55	17.8	0
t_n417	4.502	2.02	7.68	0
t_n418_Monotremata	72.81	40.51	121.74	B(0.24459,1.332)
t_n419_Tachyglossidae	17.789	12.35	26.93	B(0.0258,1.332)
