Mean_time	Mean_qlow	Mean_qup	Priors
t_n451	2.113	1.26	3.2	0
t_n452	1.856	1.06	2.87	0
t_n453	3.936	2.54	5.66	0
t_n454	3.082	2.01	4.36	0
t_n455	13.843	12.42	15.23	0
t_n456	12.422	11.07	13.76	0
t_n457	11.332	10.03	12.64	0
t_n458	9.891	8.68	11.14	0
t_n459	9.56	8.37	10.78	0
t_n460	9.039	7.87	10.25	0
t_n461	7.534	6.33	8.79	0
t_n462	7.013	5.71	8.34	0
t_n463	0.627	0.29	1.12	0
t_n464	6.287	5.05	7.58	0
t_n465	5.518	4.24	6.87	0
t_n466	8.473	7.29	9.7	0
t_n467	7.455	6.3	8.66	0
t_n468	2.695	1.71	3.86	0
t_n469	4.793	3.83	5.85	0
t_n470	8.928	7.63	10.26	0
t_n471	12.474	11.06	13.87	0
t_n472	7.003	5.15	8.91	0
t_n473	8.77	7.09	10.49	0
t_n474	7.287	5.54	9.12	0
t_n475_Potoridae	20.557	19.01	21.91	NA
t_n476	15.667	13.77	17.55	0
t_n477	8.914	7.13	10.81	0
t_n478	3.732	2.18	5.84	0
t_n479	2.102	1.24	3.24	0
t_n480	0.288	0.03	0.83	0
t_n481	14.513	12.63	16.4	0
t_n482	8.229	6.17	10.41	0
t_n483	2.571	1.59	3.84	0
t_n484	0.561	0.26	1.02	0
t_n485_Petauroidea	31.789	30.49	33.01	NA
t_n486	29.69	28.3	31.04	0
t_n487_Petauridae	28.085	26.64	29.49	
t_n488	22.986	21.16	24.63	0
t_n489	20.916	19	22.67	0
t_n490	13.334	11	15.45	0
t_n491	11.76	9.44	14.02	0
t_n492	8.941	7.15	10.78	0
t_n493	12.481	9.96	14.77	0
t_n494	12.043	7.84	15.57	0
t_n495	17.197	14.93	19.23	0
t_n496	11.521	9.46	13.57	0
t_n497	5.047	2.94	7.46	0
t_n498_Pseudocheiridae	4.579	2.58	6.93	NA
t_n499	3.847	1.98	6.15	0
t_n500	23.84	22.15	25.64	0
t_n501	22.336	20.24	24.37	0
t_n502	6.653	3.95	9.99	0
t_n503	2.771	1.67	4.21	0
t_n504	14.143	11.71	16.69	0
t_n505_Acrobatidae	23.37	20.93	25.76	NA
t_n506_Phalangeridae-Burramyidae	32.94	31.87	33.91	B(0.25,0.33)
t_n507_Phalangeridae	21.859	19.42	23.87	NA
t_n508	19.094	16.73	21.13	0
t_n509	14.056	11.95	16.05	0
t_n510	13.478	11.47	15.34	0
t_n511	10.305	8.56	12.03	0
t_n512	8.496	6.86	10.18	0
t_n513	7.58	5.99	9.24	0
t_n514	6.098	4.53	7.8	0
t_n515	3.721	2.42	5.27	0
t_n516	4.198	2.91	5.72	0
t_n517	12.697	10.46	14.83	0
t_n518	12.459	10.08	14.73	0
t_n519	6.984	4.7	9.67	0
t_n520	4.706	3.41	6.2	0
t_n521	3.173	1.89	4.69	0
t_n522_Burramyidae	25.62	22.88	28.19	NA
t_n523	14.467	11.43	18.15	0
t_n524	11.503	8.91	14.33	0
t_n525	10.231	7.85	12.9	0
t_n526	3.377	1.85	5.53	0
t_n527_Vombatiformes	28.822	26.23	30.86	B(0.255,0.33)
t_n528_Vombatidae	9.509	6.65	12.73	NA
t_n529	6.731	3.39	10.43	0
t_n530_Didelphidae	38.206	34.95	40.97	B(0.11608,0.281)
t_n531	36.546	33.23	39.26	0
t_n532	33.978	30.57	36.6	0
t_n533_Didelphinae	32.774	29.39	35.28	NA
t_n534	29.464	25.92	32.03	0
t_n535	18.586	14.05	23.29	0
t_n536	17.876	13.45	22.63	0
t_n537	16.788	12.44	21.56	0
t_n538	11.269	7.74	15.2	0
t_n539	4.776	2.83	7.38	0
t_n540	2.99	1.68	4.85	0
t_n541	2.764	1.52	4.54	0
t_n542	2.176	0.91	3.89	0
t_n543	15.975	11.81	21.07	0
t_n544	15.001	11.01	20.02	0
t_n545	10.517	7.3	14.43	0
t_n546	8.876	5.94	12.59	0
t_n547	3.896	2.08	6.48	0
t_n548	2.365	0.22	6.64	0
t_n549	8.92	6.31	11.97	0
t_n550	8.136	5.64	11.07	0
t_n551	2.812	1.67	4.38	0
t_n552	2.257	1.31	3.57	0
t_n553	1.862	1.05	3.01	0
t_n554	5.683	3.55	8.34	0
t_n555	27.154	23.28	29.8	0
t_n556	21.678	17.95	24.26	0
t_n557	19.624	16.03	22.3	0
t_n558	16.943	13.6	19.79	0
t_n559	13.765	11.19	16.2	0
t_n560	7.618	5.52	9.9	0
t_n561	4.706	3.18	6.54	0
t_n562	2.819	1.61	4.4	0
t_n563	7.876	4.02	12.71	0
t_n564	3.654	2	5.89	0
t_n565	18.281	14.6	21.12	0
t_n566	12.217	9.18	14.98	0
t_n567	10.323	7.68	12.92	0
t_n568	5.707	3.77	7.96	0
t_n569	3.887	2.42	5.71	0
t_n570	7.029	3.28	10.59	0
t_n571	31.192	27.86	33.59	0
t_n572	27.992	24.63	30.19	0
t_n573	22.313	19.38	24.38	0
t_n574	21.493	18.59	23.63	0
t_n575	13.633	11.16	15.92	0
t_n576	11.798	9.62	13.87	0
t_n577	9.349	7.54	11.16	0
t_n578	6.919	5.43	8.49	0
t_n579	4.84	3.47	6.33	0
t_n580	1.028	0.64	1.55	0
t_n581	2.423	1.47	3.62	0
t_n582	8.209	6.51	9.96	0
t_n583	5.22	3.93	6.66	0
t_n584	10.498	8.01	12.9	0
t_n585	4.831	2.8	7.38	0
t_n586	3.656	1.78	6.04	0
t_n587	15.394	12.29	18.64	0
t_n588	11.058	8.23	14.14	0
t_n589	9.865	7.09	12.97	0
t_n590	21.085	17.11	23.98	0
t_n591	18.367	14.25	21.68	0
t_n592	7.799	4.74	11.3	0
t_n593	4.419	1.98	7.71	0
t_n594	1.151	0.42	2.39	0
t_n595	7.767	5.21	10.65	0
t_n596	3.913	2.14	6.27	0
t_n597	22.377	19.45	24.53	0
t_n598	18.949	16.24	21.2	0
t_n599	15.527	13.23	17.65	0
t_n600	12.211	10.18	14.18	0
t_n601	8.43	6.7	10.26	0
t_n602	5.532	4.21	7.02	0
t_n603	9.822	7.7	12.04	0
t_n604	3.606	2.42	5.04	0
t_n605_Caluromyinae	21.244	13.32	29.69	NA
t_n606	12.721	8.59	17.17	0
t_n607	8.564	4.68	12.96	0
t_n608_Paucituberculata	15.071	13.19	16.68	B(0,0.1597)
t_n609	10.745	7.9	13.39	0
t_n610	4.646	2.45	7.46	0
t_n611	9.28	6.45	12.09	0
t_n612	66.537	35.74	119.45	0
t_n613	12.508	6.94	28.04	0
