Mean_time	Mean_qlow	Mean_qup	Priors
t_n792	30.285	26.67	34.28	0
t_n793	27.982	24.67	31.58	0
t_n794	26.1	22.65	29.85	0
t_n795	24.647	21.52	28	0
t_n796	23.138	20.06	26.42	0
t_n797	22.235	19.24	25.44	0
t_n798	21.566	18.57	24.74	0
t_n799	20.307	17.28	23.53	0
t_n800	16.717	13.59	19.99	0
t_n801	9.366	6.85	12.25	0
t_n802	7.997	5.65	10.75	0
t_n803	5.093	3.04	7.62	0
t_n804	3.91	2.29	5.98	0
t_n805	0.435	0.06	1.18	0
t_n806	9.385	5.44	14.84	0
t_n807	5.921	3.44	8.74	0
t_n808	18.981	15.83	22.24	0
t_n809	16.552	11.74	20.76	0
t_n810	13.689	9.77	17.86	0
t_n811	11.172	7.33	15.64	0
t_n812	7.089	3.7	11.2	0
t_n813	19.044	16.07	22.25	0
t_n814	4.17	1.95	7.07	0
t_n815	0.439	0.09	1.17	0
t_n816	0.256	0.01	0.89	0
t_n817	14.481	11.72	17.46	0
t_n818	13.254	10.42	16.41	0
t_n819	6.472	4.41	8.86	0
t_n820	18.865	15.7	22.33	0
t_n821	10.79	8.04	13.88	0
t_n822	9.476	6.73	12.55	0
t_n823	6.288	4.14	8.75	0
t_n824	4.531	2.88	6.53	0
t_n825	2.861	1.53	4.64	0
t_n826	5.293	2.69	8.52	0
t_n827	1.529	0.29	3.68	0
t_n828	19.086	15.27	23.23	0
t_n829	15.335	11.47	19.7	0
t_n830	13.898	10.24	18.34	0
t_n831	12.688	9.18	17.08	0
t_n832	4.73	2.45	7.77	0
t_n833	2.659	1.13	4.87	0
t_n834	0.644	0.1	1.66	0
t_n835	9.834	6.55	14.1	0
t_n836	6.697	2.79	11.11	0
t_n837	11.795	8.15	16.32	0
t_n838	5.47	3.15	8.43	0
t_n839	2.731	1.36	4.71	0
t_n840	1.472	0.43	3.13	0
t_n841	1.562	0.56	3.12	0
t_n842	1.13	0.29	2.56	0
t_n843	13.905	10.08	18.8	0
t_n844	12.657	9.12	17.4	0
t_n845	11.457	7.96	16.14	0
t_n846	22.698	19.57	26.07	0
t_n847	19.575	16.15	23.23	0
t_n848	16.383	11.28	21.18	0
t_n849	13.138	8.72	18.72	0
t_n850	11.591	7.6	16.91	0
t_n851	9.471	5.47	14.57	0
t_n852	3.541	1.21	7.18	0
t_n853	16.022	12.45	19.83	0
t_n854	12.796	9.59	16.64	0
t_n855	0.383	0.05	1.15	0
t_n856	0.128	0	0.49	0
t_n857	1.222	0.24	3.17	0
t_n858	21.895	18.63	25.34	0
t_n859	21	17.48	24.61	0
t_n860	17.364	12.73	21.51	0
t_n861	14.198	9.63	18.87	0
t_n862	14.526	7.51	21.67	0
t_n863	21.63	18.52	25.04	0
t_n864	20.343	17.29	23.68	0
t_n865	14.472	11.82	17.47	0
t_n866	11.964	9.6	14.77	0
t_n867	10.715	8.54	13.28	0
t_n868	9.663	7.65	12.01	0
t_n869	8.979	7.06	11.23	0
t_n870	8.531	6.64	10.74	0
t_n871	6.789	4.93	8.83	0
t_n872	6.335	4.53	8.32	0
t_n873	5.844	4.08	7.82	0
t_n874	5.378	3.56	7.36	0
t_n875	6.649	4.06	9.24	0
t_n876	3.792	2.49	5.39	0
t_n877	9.043	7	11.39	0
t_n878	7.497	5.62	9.68	0
t_n879	4.778	2.86	7.02	0
t_n880	5.152	3.62	6.99	0
t_n881	11.354	8.82	14.3	0
t_n882	6.648	4.71	8.9	0
t_n883	5.233	3.36	7.42	0
t_n884	3.185	1.99	4.71	0
t_n885	17.81	13.38	21.76	0
t_n886	1.456	0.33	3.45	0
t_n887	17.279	14.04	20.66	0
t_n888	15.467	12.22	18.82	0
t_n889	9.515	6.96	12.36	0
t_n890	6.49	4.33	8.98	0
t_n891	5.189	3.3	7.48	0
t_n892	4.758	2.96	6.99	0
t_n893	4.42	2.72	6.58	0
t_n894	2.732	1.06	4.87	0
t_n895	3.417	1.86	5.42	0
t_n896	11.246	7.05	16.15	0
t_n897	13.942	10.61	17.62	0
t_n898	3.011	1.7	4.85	0
t_n899	2.769	1.56	4.45	0
t_n900	1.631	0.79	2.85	0
t_n901	2.633	1.27	4.6	0
t_n902	28.823	25.24	32.83	0
t_n903	21.653	18.07	25.87	0
t_n904	18.311	14.85	22.5	0
t_n905	16.16	13.08	20.2	0
t_n906	14.901	11.89	18.87	0
t_n907	13.036	10.25	16.87	0
t_n908	12.175	9.42	15.97	0
t_n909	10.57	8.04	14.12	0
t_n910	9.359	6.92	12.73	0
t_n911	5.68	3.65	8.2	0
t_n912	2.272	1.28	3.66	0
t_n913	3.369	1.74	5.6	0
t_n914	1.635	0.67	3.06	0
t_n915	3.359	1.85	5.58	0
t_n916	2.678	1.47	4.41	0
t_n917	1.701	0.7	3.21	0
t_n918	11.561	8.65	15.46	0
t_n919	8.801	6.24	12.28	0
t_n920	10.499	7.66	14.04	0
t_n921	0.669	0.27	1.31	0
t_n922	11.957	9.18	15.73	0
t_n923	10.101	7.41	13.61	0
t_n924	2.185	0.66	4.55	0
t_n925	4.076	2.16	6.54	0
t_n926	2.386	0.81	4.94	0
t_n927	22.156	18.4	26.32	0
t_n928	16.791	13.14	20.89	0
t_n929	13.091	9.63	17.53	0
t_n930	11.78	8.69	15.71	0
t_n931	8.712	6.04	12.07	0
t_n932	6.294	3.52	9.5	0
t_n933	5.955	3.74	8.77	0
t_n934	9.858	6.74	13.66	0
t_n935	4.502	1.21	9.99	0
t_n936	27.211	22.93	31.55	0
t_n937	15.443	11.68	19.34	0
t_n938	10.466	7.53	13.5	0
t_n939	10.013	7.17	12.98	0
t_n940	7.099	4.96	9.51	0
t_n941	6.73	4.7	9	0
t_n942	6.343	4.44	8.52	0
t_n943	6.14	4.3	8.24	0
t_n944	5.746	3.98	7.8	0
t_n945	5.057	3.45	6.96	0
t_n946	4.254	2.9	5.89	0
t_n947	1.877	0.83	3.3	0
t_n948	3.745	2.26	5.43	0
t_n949	3.478	1.8	5.57	0
t_n950	1.979	0.7	3.85	0
t_n951	2.143	0.76	4.32	0
t_n952	11.318	8.28	14.72	0
t_n953	7.636	4.97	10.75	0
t_n954	7.681	4.99	10.88	0
t_n955	14.021	9.38	19.27	0
t_n956	9.008	5.34	13.53	0
t_n957	3.816	1.72	6.85	0
t_n958	39.518	34.37	44.25	0
t_n959	29.676	25.32	33.74	0
t_n960	27.92	23.75	31.89	0
t_n961	26.019	21.89	30.08	0
t_n962	24.331	20.29	28.28	0
t_n963	23.185	19.15	27.12	0
t_n964	21.72	17.78	25.68	0
t_n965	19.134	15.38	23.01	0
t_n966	17.282	13.72	21.04	0
t_n967	14.208	10.73	18.07	0
t_n968	9.098	6.57	12.04	0
t_n969	7.166	4.69	10.03	0
t_n970	5.87	3.67	8.59	0
t_n971	4.256	2.47	6.59	0
t_n972	2.476	1.3	4.13	0
t_n973	1.432	0.6	2.7	0
t_n974	1.919	0.87	3.54	0
t_n975	1.339	0.5	2.68	0
t_n976	11.518	7.96	15.62	0
t_n977	3.934	1.86	6.91	0
t_n978	13.911	10.41	17.97	0
t_n979	8.572	5.93	11.8	0
t_n980	4.987	3.15	7.37	0
t_n981	12.834	9.39	16.88	0
t_n982	10.207	6.79	14.27	0
t_n983	10.657	7.69	13.98	0
t_n984	4.689	2.78	7.14	0
t_n985	1.42	0.77	2.36	0
t_n986	0.841	0.34	1.58	0
t_n987	10.77	5.9	16.66	0
t_n988	2.044	0.77	4.1	0
t_n989	18.524	13.6	23.21	0
t_n990	15.442	10.64	20.35	0
t_n991	9.963	6.52	13.85	0
t_n992	8.321	5.23	11.88	0
t_n993	6.529	3.87	9.82	0
t_n994	5.711	3.25	8.79	0
t_n995	1.87	0.85	3.42	0
t_n996	3.4	1.65	5.9	0
t_n997	6.088	3.44	9.41	0
t_n998	4.614	2.38	7.59	0
t_n999	13.843	8.43	19.74	0
t_n1000	18.312	13.41	22.97	0
t_n1001	19.449	15.14	24.1	0
t_n1002	12.307	8.8	16.63	0
t_n1003	11.458	8.11	15.59	0
t_n1004	10.11	7.16	13.8	0
t_n1005	7.534	4.42	11.11	0
t_n1006	2.65	1.32	4.53	0
t_n1007	1.482	0.54	2.92	0
t_n1008	0.871	0.14	2.09	0
t_n1009	0.264	0.01	0.93	0
t_n1010	0.783	0.08	2.17	0
t_n1011	25.688	19.82	30.87	0
t_n1012	23.263	17	29.12	0
t_n1013	20.611	14.49	26.43	0
t_n1014	23.457	15.21	30.21	0
t_n1015	17.972	10.41	25.34	0
t_n1016	8.335	4.48	12.76	0
t_n1017	6.86	3.5	10.96	0
t_n1018	2.554	0.94	5.07	0
t_n1019	3.307	1.47	6.1	0
t_n1020	19.856	11.54	27.25	0
t_n1021	16.024	8.57	23.97	0
t_n1022	53.201	50.28	56.07	0
t_n1023	52.304	49.31	55.27	0
t_n1024	48.144	45.07	51.11	0
t_n1025	46.072	42.96	49.1	0
t_n1026	44.655	41.51	47.71	0
t_n1027	41.365	38.25	44.41	0
t_n1028	36.687	33.59	39.73	0
t_n1029	35.195	32.16	38.16	0
t_n1030	33.356	30.37	36.27	0
t_n1031	30.682	27.83	33.45	0
t_n1032	30.22	27.37	33	0
t_n1033	29.422	26.6	32.18	0
t_n1034	27.76	24.98	30.44	0
t_n1035	26.204	23.56	28.81	0
t_n1036	24.391	21.83	26.9	0
t_n1037	20.856	18.45	23.28	0
t_n1038	18.557	16.2	21.01	0
t_n1039	16.263	14.05	18.55	0
t_n1040	11.498	9.46	13.61	0
t_n1041	9.288	7.38	11.33	0
t_n1042	8.682	6.9	10.61	0
t_n1043	7.775	5.99	9.71	0
t_n1044	6.349	4.91	7.99	0
t_n1045	5.102	3.76	6.64	0
t_n1046	4.502	3.23	6.01	0
t_n1047	4.085	2.88	5.53	0
t_n1048	2.921	1.55	4.52	0
t_n1049	1.594	0.66	2.95	0
t_n1050	1.201	0.44	2.35	0
t_n1051	0.613	0.14	1.43	0
t_n1052	0.34	0.02	0.97	0
t_n1053	1.306	0.68	2.16	0
t_n1054	3.921	2.27	5.8	0
t_n1055	1.514	0.69	2.63	0
t_n1056	1.076	0.43	2.01	0
t_n1057	0.562	0.11	1.29	0
t_n1058	0.153	0.01	0.53	0
t_n1059	0.532	0.08	1.25	0
t_n1060	6.294	4.54	8.26	0
t_n1061	5.657	3.96	7.59	0
t_n1062	8.839	6.9	10.91	0
t_n1063	7.639	5.84	9.62	0
t_n1064	7.185	5.43	9.13	0
t_n1065	6.659	4.91	8.61	0
t_n1066	3.477	2.2	5.05	0
t_n1067	3.046	1.85	4.55	0
t_n1068	4.357	2.97	5.99	0
t_n1069	1.395	0.74	2.32	0
t_n1070	2.723	1.59	4.22	0
t_n1071	7.723	5.66	10.01	0
t_n1072	6.741	4.9	8.8	0
t_n1073	5.626	4	7.5	0
t_n1074	4.321	2.96	5.95	0
t_n1075	3.216	2.1	4.6	0
t_n1076	2.65	0.85	5	0
t_n1077	1.407	0.49	2.8	0
t_n1078	2.841	1.66	4.42	0
t_n1079	17.225	14.47	19.94	0
t_n1080	16.723	14.42	19.13	0
t_n1081	16.132	13.87	18.49	0
t_n1082	15.404	13.17	17.72	0
t_n1083	11.858	9.83	14.08	0
t_n1084	9.231	7.2	11.46	0
t_n1085	8.382	6.54	10.44	0
t_n1086	5.649	4.03	7.55	0
t_n1087	3.637	2.39	5.16	0
t_n1088	2.93	1.85	4.28	0
t_n1089	2.558	1.57	3.83	0
t_n1090	0.748	0.36	1.33	0
t_n1091	2.297	1.33	3.53	0
t_n1092	1.578	0.82	2.61	0
t_n1093	7.069	5.25	9.12	0
t_n1094	2.589	1.66	3.8	0
t_n1095	2.176	1.34	3.29	0
t_n1096	1.161	0.63	1.91	0
t_n1097	2.2	1.35	3.32	0
t_n1098	3.84	1.4	7.08	0
t_n1099	10.52	8.44	12.71	0
t_n1100	7.867	5.83	10.07	0
t_n1101	4.166	2.72	5.93	0
t_n1102	13.757	11.56	16.09	0
t_n1103	6.507	4.64	8.7	0
t_n1104	5.757	4.08	7.72	0
t_n1105	3.649	2.02	5.64	0
t_n1106	2.729	1.23	4.66	0
t_n1107	9.572	7.51	11.8	0
t_n1108	4.67	3.1	6.54	0
t_n1109	4.834	2.44	7.8	0
t_n1110	16.628	13.9	19.49	0
t_n1111	13.132	10.52	16.19	0
t_n1112	11.543	9.46	13.87	0
t_n1113	9.399	7.45	11.53	0
t_n1114	7.546	5.89	9.4	0
t_n1115	6.85	5.3	8.59	0
t_n1116	5.747	4.21	7.5	0
t_n1117	5.009	3.5	6.76	0
t_n1118	6.144	4.65	7.85	0
t_n1119	5.478	3.9	7.27	0
t_n1120	3.56	2.27	5.13	0
t_n1121	6.119	4.02	8.48	0
t_n1122	3.233	1.8	5.09	0
t_n1123	14.507	9.38	19.97	0
t_n1124	11.852	7.42	17.23	0
t_n1125	25.198	22.24	28.1	0
t_n1126	17.564	12.89	21.82	0
t_n1127	8.273	5.58	11.37	0
t_n1128	6.2	4.11	8.73	0
t_n1129	5.174	3.38	7.38	0
t_n1130	1.892	1	3.2	0
t_n1131	3.435	1.61	5.88	0
t_n1132	21.277	17.9	24.53	0
t_n1133	17.382	13.74	20.9	0
t_n1134	7.38	1.97	13.6	0
t_n1135	19.928	16.03	23.9	0
t_n1136	18.971	15.46	22.39	0
t_n1137	15.285	11.85	18.81	0
t_n1138	13.447	9.94	17.35	0
t_n1139	11.79	8.45	15.73	0
t_n1140	2.754	1.14	5.18	0
t_n1141	0.043	0	0.2	0
t_n1142	8.047	4.9	11.62	0
t_n1143	5.855	3.06	9.2	0
t_n1144	1.893	0.65	4.04	0
t_n1145	6.607	3.1	11.06	0
t_n1146	4.274	1.64	8.01	0
t_n1147	14.772	8.9	20.62	0
t_n1148	19.518	12.63	24.8	0
t_n1149	14.039	7.42	21.02	0
t_n1150	30.224	27.38	32.97	0
t_n1151	26.16	23.47	28.81	0
t_n1152	25.004	22.32	27.66	0
t_n1153	21.125	18.29	23.97	0
t_n1154	17.196	14.24	20.17	0
t_n1155	9.4	6.33	12.65	0
t_n1156	6.448	3.85	9.49	0
t_n1157	3.727	1.82	6.29	0
t_n1158	5.135	2.61	8.18	0
t_n1159	9.825	6.86	12.93	0
t_n1160	0.592	0.16	1.35	0
t_n1161	11.596	7.48	16.07	0
t_n1162	20.081	17.23	22.99	0
t_n1163	14.507	11.27	17.86	0
t_n1164	9.043	6.01	12.4	0
t_n1165	5.028	2.39	8.23	0
t_n1166	5.867	3.22	9.22	0
t_n1167	4.838	2.55	7.71	0
t_n1168	0.564	0.09	1.53	0
t_n1169	23.439	20.67	26.19	0
t_n1170	10.898	7.97	13.91	0
t_n1171	7.725	5.35	10.4	0
t_n1172	4.749	2.28	7.61	0
t_n1173	1.704	0.84	2.97	0
t_n1174	12.059	8.53	15.9	0
t_n1175	9.864	5.8	13.95	0
t_n1176	4.629	1.29	9.17	0
t_n1177	27.692	24.92	30.41	0
t_n1178	26.427	23.68	29.17	0
t_n1179	23.384	20.72	26.05	0
t_n1180	21.525	18.83	24.24	0
t_n1181	11.56	8.83	14.37	0
t_n1182	9.704	7.22	12.3	0
t_n1183	6.867	3.84	10.09	0
t_n1184	7.789	5.59	10.24	0
t_n1185	3.389	1.97	5.19	0
t_n1186	18.79	16.06	21.6	0
t_n1187	16.955	14.12	19.87	0
t_n1188	5.165	2.92	7.91	0
t_n1189	13.863	10.42	17.42	0
t_n1190	7.027	4.68	9.85	0
t_n1191	24.176	21.08	27.22	0
t_n1192	17.674	14.25	21.01	0
t_n1193	15.572	10.51	19.81	0
t_n1194	26.746	22.53	30.78	0
t_n1195	16.041	11.84	20.33	0
t_n1196	29.541	25.6	33	0
t_n1197	19.831	15.89	23.74	0
t_n1198	13.501	10.04	17.3	0
t_n1199	10.328	6.95	14.12	0
t_n1200	7.215	4.36	10.69	0
t_n1201	5.28	3.15	8	0
t_n1202	4.557	2.66	7.06	0
t_n1203	3.504	2.09	5.37	0
t_n1204	11.2	6.97	16.79	0
t_n1205	6.024	3.76	8.86	0
t_n1206	4.636	2.78	7	0
t_n1207	16.387	10.19	22.67	0
t_n1208	38.915	35.65	42.13	0
t_n1209	23.418	18.38	28.01	0
t_n1210	20.141	15.17	24.85	0
t_n1211	16.984	12.34	21.52	0
t_n1212	3.538	1.88	5.89	0
t_n1213	11.31	7.68	15.55	0
t_n1214	10.375	7.12	14.05	0
t_n1215	4.826	2.42	7.96	0
t_n1216	12.97	7.22	20.37	0
t_n1217	37.65	31.64	42.04	0
t_n1218	4.12	2.16	6.88	0
t_n1219	13.969	7.29	22.44	0
t_n1220	7.279	3.51	12.65	0
t_n1221	5.079	1.04	12.04	0
t_n1222	50.486	47.35	53.53	0
t_n1223	47.437	43.86	50.8	0
t_n1224	39.122	34.52	43.48	0
t_n1225	31.768	27.36	36.44	0
t_n1226	26.987	22.65	31.58	0
t_n1227	24.816	20.5	29.34	0
t_n1228	23.292	18.53	28.07	0
t_n1229	9.038	5.22	13.36	0
t_n1230	8.088	4.57	12.12	0
t_n1231	1.415	0.41	3.24	0
t_n1232	15.126	10.48	20.11	0
t_n1233	10.462	6.63	15.25	0
t_n1234	6.931	4.48	10.01	0
t_n1235	5.117	2.77	8.03	0
t_n1236	12.648	7.59	19.03	0
t_n1237	10.256	5.8	16.26	0
t_n1238	26.773	21.29	31.93	0
t_n1239	19.173	14.37	24.21	0
t_n1240	9.689	6.4	13.51	0
t_n1241	8.245	4.86	12.06	0
t_n1242	8.095	5.42	11.31	0
t_n1243	17.412	9.66	24.95	0
t_n1244	30.675	25.37	36.43	0
t_n1245	16.156	10.7	22.64	0
t_n1246	11.562	7.14	17.86	0
t_n1247	10.078	6.09	15.84	0
t_n1248	4.252	1.95	7.53	0
t_n1249	14.422	9.04	21	0
t_n1250	26.407	20.12	32.5	0
t_n1251	6.256	2.65	11.2	0
t_n1252	2.722	0.86	6	0
t_n1253	1.578	0.35	4	0
t_n1254	32.519	25.86	39.21	0
t_n1255	24.157	17.92	30.57	0
t_n1256	20.519	14.67	26.78	0
t_n1257	7.865	4.38	12.25	0
t_n1258	2.077	0.81	4.28	0
t_n1259	0.738	0.19	1.8	0
t_n1260	7.246	2.94	12.98	0
t_n1261	27.164	18.97	36.43	0
t_n1262	21.375	12.08	28.95	0
t_n1263	17.913	10.13	25.36	0
t_n1264	5.049	1.06	11.12	0
t_n1265	0.643	0.11	1.95	0
t_n1266_Monotremata	30.004	25.14	33.97	B(0.24459,1.332)
t_n1267_Tachyglossidae	11.065	7.35	13.99	B(0.0258,1.332)
