Mean_time	Mean_qlow	Mean_qup	Priors
t_n448	9.217	7.76	10.65	0
t_n449	7.022	5.68	8.43	0
t_n450	5.711	4.46	7.06	0
t_n451	1.741	1.04	2.64	0
t_n452	1.533	0.89	2.39	0
t_n453	3.22	2.05	4.63	0
t_n454	2.527	1.65	3.58	0
t_n455	11.395	9.99	12.79	0
t_n456	10.224	8.95	11.52	0
t_n457	9.326	8.11	10.55	0
t_n458	8.144	7	9.3	0
t_n459	7.868	6.77	9	0
t_n460	7.445	6.38	8.56	0
t_n461	6.196	5.15	7.33	0
t_n462	5.761	4.64	6.94	0
t_n463	0.524	0.24	0.93	0
t_n464	5.16	4.1	6.29	0
t_n465	4.54	3.48	5.7	0
t_n466	6.985	5.92	8.11	0
t_n467	6.154	5.15	7.23	0
t_n468	2.203	1.39	3.17	0
t_n469	3.929	3.11	4.83	0
t_n470	7.352	6.21	8.54	0
t_n471	10.262	8.93	11.61	0
t_n472	5.746	4.21	7.36	0
t_n473	7.163	5.75	8.66	0
t_n474	5.951	4.47	7.52	0
t_n475_Potoridae	16.772	15.07	18.47	NA
t_n476	12.682	10.99	14.49	0
t_n477	7.175	5.7	8.78	0
t_n478	2.981	1.75	4.67	0
t_n479	1.686	0.99	2.63	0
t_n480	0.229	0.02	0.66	0
t_n481	11.791	10.1	13.56	0
t_n482	6.686	5.02	8.52	0
t_n483	2.07	1.3	3.09	0
t_n484	0.443	0.2	0.8	0
t_n485_Petauroidea	28.831	28.09	29.63	NA
t_n486	27.122	26.45	27.97	0
t_n487_PETAURIDAE	25.795	25.25	26.62	B(0.255,0.3)
t_n488	21.21	19.86	22.5	0
t_n489	19.305	17.8	20.74	0
t_n490	12.126	10.13	14.08	0
t_n491	10.708	8.73	12.7	0
t_n492	8.171	6.62	9.82	0
t_n493	11.331	9.15	13.44	0
t_n494	11.011	7.2	14.35	0
t_n495	15.911	14.09	17.61	0
t_n496	10.648	8.85	12.43	0
t_n497	4.663	2.73	6.85	0
t_n498_Pseudocheiridae	4.234	2.38	6.37	NA
t_n499	3.565	1.85	5.69	0
t_n500	22.111	20.85	23.35	0
t_n501	20.801	19.05	22.38	0
t_n502	6.23	3.69	9.3	0
t_n503	2.594	1.55	3.98	0
t_n504	13.12	10.83	15.59	0
t_n505_Acrobatidae	21.636	19.5	23.45	NA
t_n506_PHALANGERIFORMES	29.724	28.91	30.3	B(0.25,0.3)
t_n507_Phalangeridae	19.525	17.29	21.52	NA
t_n508	17.026	14.85	19.05	0
t_n509	12.48	10.59	14.53	0
t_n510	11.976	10.16	13.88	0
t_n511	9.163	7.58	10.86	0
t_n512	7.56	6.1	9.14	0
t_n513	6.752	5.35	8.29	0
t_n514	5.429	4.05	6.99	0
t_n515	3.263	2.11	4.67	0
t_n516	3.728	2.59	5.1	0
t_n517	11.287	9.27	13.32	0
t_n518	11.096	8.97	13.22	0
t_n519	6.231	4.18	8.62	0
t_n520	4.213	3.05	5.6	0
t_n521	2.855	1.72	4.24	0
t_n522_Burramyidae	23.185	21.08	25.34	NA
t_n523	12.952	10.28	16.16	0
t_n524	10.355	8.12	12.81	0
t_n525	9.234	7.15	11.57	0
t_n526	3.018	1.64	4.9	0
t_n527_VOMBATIFORMES	26.501	25.43	27.92	B(0.255,0.3)
t_n528_Vombatidae	8.8	6.14	11.69	NA
t_n529	6.255	3.2	9.6	0
t_n530_DIDELPHIMORPHIA	34.388	31.56	37.07	B(0.11608,0.281)
t_n531	32.87	29.96	35.53	0
t_n532	30.494	27.52	33.1	0
t_n533_Didelphinae	29.4	26.5	31.94	NA
t_n534	26.306	23.18	28.97	0
t_n535	16.269	12.27	20.55	0
t_n536	15.63	11.72	19.89	0
t_n537	14.677	10.83	18.94	0
t_n538	9.825	6.75	13.37	0
t_n539	4.153	2.48	6.42	0
t_n540	2.646	1.51	4.25	0
t_n541	2.453	1.37	3.97	0
t_n542	1.936	0.83	3.43	0
t_n543	13.921	10.31	18.35	0
t_n544	13.053	9.62	17.36	0
t_n545	9.169	6.33	12.53	0
t_n546	7.722	5.21	10.86	0
t_n547	3.392	1.81	5.65	0
t_n548	2	0.2	5.55	0
t_n549	7.827	5.54	10.57	0
t_n550	7.157	4.97	9.8	0
t_n551	2.477	1.46	3.89	0
t_n552	1.996	1.16	3.18	0
t_n553	1.635	0.91	2.67	0
t_n554	5.012	3.13	7.41	0
t_n555	24.115	20.89	26.91	0
t_n556	19.155	15.96	21.94	0
t_n557	17.342	14.31	20.1	0
t_n558	14.964	12.08	17.82	0
t_n559	12.205	9.94	14.64	0
t_n560	6.717	4.84	8.85	0
t_n561	4.165	2.81	5.82	0
t_n562	2.517	1.42	3.92	0
t_n563	6.892	3.54	11.17	0
t_n564	3.212	1.74	5.23	0
t_n565	16.095	12.99	18.92	0
t_n566	10.695	8.05	13.3	0
t_n567	9.039	6.76	11.35	0
t_n568	4.932	3.24	6.9	0
t_n569	3.345	2.07	4.97	0
t_n570	6.171	2.88	9.3	0
t_n571	27.97	25.1	30.48	0
t_n572	25.081	22.2	27.5	0
t_n573	19.993	17.3	22.35	0
t_n574	19.254	16.59	21.63	0
t_n575	12.171	9.95	14.49	0
t_n576	10.547	8.59	12.53	0
t_n577	8.37	6.76	10.12	0
t_n578	6.135	4.8	7.57	0
t_n579	4.298	3.08	5.67	0
t_n580	0.921	0.57	1.39	0
t_n581	2.185	1.33	3.27	0
t_n582	7.35	5.83	8.98	0
t_n583	4.662	3.51	5.98	0
t_n584	9.427	7.17	11.66	0
t_n585	4.32	2.46	6.68	0
t_n586	3.268	1.58	5.4	0
t_n587	13.887	10.88	16.92	0
t_n588	9.956	7.33	12.67	0
t_n589	8.882	6.35	11.62	0
t_n590	18.777	15.07	21.82	0
t_n591	16.228	12.53	19.53	0
t_n592	6.843	4.17	9.98	0
t_n593	3.864	1.73	6.72	0
t_n594	1.022	0.38	2.11	0
t_n595	6.84	4.56	9.52	0
t_n596	3.454	1.88	5.57	0
t_n597	20.179	17.5	22.57	0
t_n598	17.086	14.57	19.37	0
t_n599	14.022	11.9	16.12	0
t_n600	11.057	9.19	12.9	0
t_n601	7.678	6.09	9.34	0
t_n602	5.092	3.88	6.52	0
t_n603	8.806	6.84	10.9	0
t_n604	3.292	2.2	4.64	0
t_n605_Caluromyinae	19.177	11.74	26.44	NA
t_n606	11.328	7.61	15.52	0
t_n607	7.635	4.08	11.54	0
t_n608_PAUCITUBERCULATA	14.219	11.82	16.97	B(0,0.1597)
t_n609	10.078	7.25	12.98	0
t_n610	4.314	2.22	6.97	0
t_n611	8.75	5.97	11.78	0
t_n612	64.286	32.68	117.78	0
t_n613	11.772	6.92	22.68	0
