Mean_time	Mean_qlow	Mean_qup	Priors
t_n824	0.574	0.23	1.1	0
t_n825	2.569	1.67	3.61	0
t_n826	2.181	1.41	3.12	0
t_n827	1.357	0.76	2.11	0
t_n828	0.508	0.22	0.96	0
t_n829	3.476	2.32	4.63	0
t_n830	0.022	0	0.09	0
t_n831	1.054	0.49	1.87	0
t_n832	0.656	0.19	1.39	0
t_n833	7.546	6.19	8.97	0
t_n834	6.611	5.36	8.07	0
t_n835	3.71	2.67	4.91	0
t_n836	2.461	1.61	3.56	0
t_n837	2.07	1.29	3.11	0
t_n838	1.74	1.04	2.67	0
t_n839	0.897	0.2	1.82	0
t_n840	0.145	0	0.52	0
t_n841	0.536	0.18	1.1	0
t_n842	6.543	5.24	8.11	0
t_n843	4.733	3.29	6.47	0
t_n844	3.903	2.4	5.65	0
t_n845	4.427	3.35	5.79	0
t_n846	5.254	3.99	6.62	0
t_n847	5.081	3.84	6.43	0
t_n848	4.965	3.74	6.31	0
t_n849	4.225	3.1	5.49	0
t_n850	3.693	2.61	4.86	0
t_n851	3.361	2.32	4.49	0
t_n852	3.14	2.12	4.22	0
t_n853	2.746	1.81	3.8	0
t_n854	2.633	1.73	3.66	0
t_n855	1.869	1.1	2.79	0
t_n856	1.112	0.43	2.03	0
t_n857	2.436	1.54	3.49	0
t_n858	1.808	1.01	2.82	0
t_n859	0.062	0.01	0.18	0
t_n860	0.481	0.14	1	0
t_n861	2.587	1.5	3.91	0
t_n862	1.464	0.64	2.57	0
t_n863	4.346	3.24	5.67	0
t_n864	3.961	2.88	5.26	0
t_n865	3.303	2.2	4.52	0
t_n866	4.239	2.94	5.8	0
t_n867	2.178	1.26	3.48	0
t_n868	1.796	1.01	2.89	0
t_n869	2.712	1.44	4.16	0
t_n870	1.451	0.59	2.63	0
t_n871	9.96	8.63	11.31	0
t_n872	7.734	6.51	9.1	0
t_n873	7.268	6.13	8.63	0
t_n874	6.76	5.66	8.05	0
t_n875	5.962	4.97	7.08	0
t_n876	5.427	4.54	6.47	0
t_n877	4.837	3.99	5.83	0
t_n878	4.237	3.45	5.19	0
t_n879	3.768	3	4.66	0
t_n880	2.004	1.43	2.71	0
t_n881	1.418	0.79	2.12	0
t_n882	3.474	2.69	4.37	0
t_n883	2.443	1.75	3.27	0
t_n884	4.912	4.08	5.85	0
t_n885	4.813	4.02	5.72	0
t_n886	3.391	2.59	4.24	0
t_n887	2.687	1.99	3.46	0
t_n888	0.598	0.29	1.03	0
t_n889	4.078	3.21	5.04	0
t_n890	1.747	0.92	2.82	0
t_n891	0.631	0.32	1.08	0
t_n892	3.615	2.75	4.57	0
t_n893	3.088	2.25	4	0
t_n894	5.365	4.2	6.65	0
t_n895	4.531	3.38	5.88	0
t_n896	7.03	5.91	8.39	0
t_n897	6.873	5.77	8.2	0
t_n898	6.592	5.52	7.92	0
t_n899	6.054	5	7.35	0
t_n900	4.224	3.22	5.45	0
t_n901	1.692	0.79	2.9	0
t_n902	5.818	4.6	7.13	0
t_n903	5.939	4.82	7.16	0
t_n904	3.319	2.39	4.36	0
t_n905	2.692	1.84	3.66	0
t_n906	2.457	1.65	3.41	0
t_n907	1.705	1.01	2.59	0
t_n908	0.93	0.41	1.66	0
t_n909	0.378	0.03	1	0
t_n910	2.299	1.57	3.19	0
t_n911	1.672	1.01	2.47	0
t_n912	0.388	0.15	0.78	0
t_n913	1.969	1.27	2.86	0
t_n914	4.767	3.76	5.97	0
t_n915	4.495	3.49	5.69	0
t_n916	1.728	1.03	2.67	0
t_n917	0.415	0.17	0.76	0
t_n918	0.313	0.11	0.62	0
t_n919	1.175	0.62	1.89	0
t_n920	0.532	0.25	0.97	0
t_n921	0.488	0.22	0.9	0
t_n922	0.164	0.05	0.35	0
t_n923	9.508	8.08	10.95	0
t_n924	4.189	2.84	5.81	0
t_n925	11.792	10.38	13.17	0
t_n926	10.947	9.61	12.28	0
t_n927	9.173	8	10.39	0
t_n928	7.927	6.84	9.03	0
t_n929	7.652	6.63	8.73	0
t_n930	5.743	4.88	6.67	0
t_n931	4.765	4.02	5.6	0
t_n932	3.913	3.29	4.63	0
t_n933	3.729	3.13	4.43	0
t_n934	3.512	2.94	4.18	0
t_n935	3.333	2.77	3.98	0
t_n936	2.093	1.68	2.57	0
t_n937	1.826	1.48	2.23	0
t_n938	1.674	1.35	2.06	0
t_n939	1.2	0.95	1.5	0
t_n940	0.774	0.46	1.14	0
t_n941	0.647	0.28	1.03	0
t_n942	0.376	0.06	0.8	0
t_n943	0.991	0.53	1.52	0
t_n944	0.802	0.37	1.34	0
t_n945	0.359	0.06	0.83	0
t_n946	0.166	0	0.53	0
t_n947	1.617	1.3	1.98	0
t_n948	1.138	0.91	1.41	0
t_n949	0.99	0.79	1.23	0
t_n950	0.598	0.47	0.76	0
t_n951	0.383	0.12	0.63	0
t_n952	2.915	2.31	3.6	0
t_n953	1.077	0.75	1.49	0
t_n954	0.957	0.62	1.34	0
t_n955	0.658	0.37	1	0
t_n956	2.697	1.85	3.56	0
t_n957	1.771	1.07	2.6	0
t_n958	1.132	0.59	1.8	0
t_n959	3.12	2.59	3.73	0
t_n960	2.21	1.73	2.76	0
t_n961	2.075	1.62	2.61	0
t_n962	1.954	1.51	2.48	0
t_n963	1.765	1.36	2.22	0
t_n964	1.444	1.08	1.87	0
t_n965	0.765	0.58	0.99	0
t_n966	0.585	0.28	0.87	0
t_n967	1.314	0.93	1.75	0
t_n968	1.132	0.77	1.54	0
t_n969	3.27	2.37	4.17	0
t_n970	2.124	1.5	2.83	0
t_n971	4.027	3.32	4.81	0
t_n972	3.821	3.05	4.62	0
t_n973	3.469	2.61	4.3	0
t_n974	1.937	1.27	2.77	0
t_n975	1.556	0.96	2.29	0
t_n976	3.24	2.52	4.05	0
t_n977	2.72	1.87	3.6	0
t_n978	1.237	0.62	1.95	0
t_n979	2.585	1.76	3.51	0
t_n980	5.46	4.37	6.47	0
t_n981	2.193	1.32	3.27	0
t_n982	6.698	5.72	7.72	0
t_n983	6.346	5.41	7.32	0
t_n984	5.959	5.09	6.88	0
t_n985	5.393	4.57	6.28	0
t_n986	4.37	3.67	5.17	0
t_n987	3.968	3.26	4.76	0
t_n988	3.287	2.7	3.95	0
t_n989	2.627	2.05	3.3	0
t_n990	2.398	1.81	3.08	0
t_n991	1.847	1.31	2.5	0
t_n992	1.419	0.83	2.08	0
t_n993	0.915	0.4	1.55	0
t_n994	0.162	0.02	0.44	0
t_n995	2.663	1.91	3.49	0
t_n996	1.999	1.47	2.63	0
t_n997	1.003	0.6	1.48	0
t_n998	0.23	0.05	0.51	0
t_n999	0.918	0.17	1.9	0
t_n1000	4.857	3.82	5.91	0
t_n1001	4.331	3.23	5.49	0
t_n1002	4.97	4.04	5.91	0
t_n1003	3.225	2.5	3.99	0
t_n1004	2.857	2.06	3.69	0
t_n1005	0.032	0	0.12	0
t_n1006	1.771	1.18	2.5	0
t_n1007	3.326	1.44	5.47	0
t_n1008	6.354	5.04	7.59	0
t_n1009	5.762	4.35	7.06	0
t_n1010	6.485	5.42	7.59	0
t_n1011	6.124	4.97	7.22	0
t_n1012	5.894	4.74	7.01	0
t_n1013	4.688	3.63	5.86	0
t_n1014	4.454	3.39	5.64	0
t_n1015	2.471	1.39	3.73	0
t_n1016	0.588	0.22	1.11	0
t_n1017	1.176	0.36	2.28	0
t_n1018	3.239	2.2	4.4	0
t_n1019	1.938	1.08	3.02	0
t_n1020	1.282	0.58	2.24	0
t_n1021	5.745	4.33	6.94	0
t_n1022	1.871	0.86	3.23	0
t_n1023	6.067	4.73	7.22	0
t_n1024	5.651	4.27	6.88	0
t_n1025	12.113	9.8	14.77	0
t_n1026	10.077	7.83	12.46	0
t_n1027	6.464	4.63	8.84	0
t_n1028	4.138	2.79	6	0
t_n1029	3.943	2.63	5.72	0
t_n1030	16.478	14.38	18.6	0
t_n1031	11.594	10.07	13.17	0
t_n1032	11.001	9.45	12.56	0
t_n1033	8.431	7.04	9.79	0
t_n1034	8.209	6.88	9.55	0
t_n1035	6.326	5.12	7.65	0
t_n1036	4.328	3.38	5.42	0
t_n1037	3.402	2.58	4.37	0
t_n1038	3.143	2.35	4.07	0
t_n1039	2.265	1.63	3.03	0
t_n1040	1.532	1.06	2.08	0
t_n1041	1.192	0.78	1.7	0
t_n1042	1.01	0.63	1.48	0
t_n1043	0.88	0.51	1.34	0
t_n1044	0.316	0.11	0.61	0
t_n1045	0.136	0.02	0.35	0
t_n1046	0.214	0.05	0.51	0
t_n1047	0.027	0	0.11	0
t_n1048	1.263	0.77	1.82	0
t_n1049	1.141	0.62	1.79	0
t_n1050	2.094	1.38	3	0
t_n1051	1.216	0.68	1.91	0
t_n1052	0.434	0.17	0.85	0
t_n1053	2.839	1.93	3.86	0
t_n1054	2.629	1.75	3.62	0
t_n1055	1.039	0.48	1.79	0
t_n1056	6.404	5.12	7.77	0
t_n1057	5.684	4.57	6.8	0
t_n1058	3.928	3.02	4.84	0
t_n1059	2.93	2.03	3.86	0
t_n1060	1.782	1.02	2.8	0
t_n1061	0.682	0.34	1.14	0
t_n1062	0.197	0.06	0.42	0
t_n1063	3.05	2.28	3.83	0
t_n1064	0.192	0.07	0.35	0
t_n1065	0.152	0.04	0.31	0
t_n1066	0.073	0.02	0.17	0
t_n1067	4.727	3.57	5.97	0
t_n1068	2.353	1.25	3.77	0
t_n1069	3.516	2.09	4.97	0
t_n1070	3.126	1.96	4.42	0
t_n1071	0.695	0.36	1.21	0
t_n1072	9.279	7.8	10.86	0
t_n1073	7.472	5.99	9.19	0
t_n1074	6.781	5.52	8.3	0
t_n1075	5.058	3.92	6.44	0
t_n1076	3.606	2.69	4.76	0
t_n1077	2.165	1.46	3.07	0
t_n1078	1.537	0.84	2.41	0
t_n1079	1.156	0.72	1.73	0
t_n1080	0.721	0.33	1.23	0
t_n1081	2.487	1.74	3.44	0
t_n1082	2.038	1.38	2.87	0
t_n1083	1.269	0.8	1.87	0
t_n1084	3.496	2.15	4.97	0
t_n1085	1.526	0.88	2.35	0
t_n1086	0.286	0.1	0.58	0
t_n1087	8.778	6.52	10.84	0
t_n1088	9.962	6.62	12.54	0
t_n1089	17.129	14.95	19.19	0
t_n1090	16.715	14.61	18.71	0
t_n1091	14.255	12.46	15.97	0
t_n1092	11.754	10.26	13.33	0
t_n1093	10.69	9.26	12.11	0
t_n1094	10.319	8.93	11.73	0
t_n1095	10.171	8.8	11.57	0
t_n1096	9.647	8.31	11.01	0
t_n1097	9.034	7.71	10.4	0
t_n1098	8.124	6.91	9.41	0
t_n1099	7.059	5.96	8.28	0
t_n1100	6.556	5.52	7.75	0
t_n1101	5.813	4.83	6.91	0
t_n1102	4.357	3.48	5.43	0
t_n1103	3.886	3.02	4.85	0
t_n1104	3.771	2.92	4.69	0
t_n1105	3.433	2.59	4.33	0
t_n1106	3.021	2.25	3.9	0
t_n1107	1.366	0.84	2.05	0
t_n1108	0.602	0.28	1.07	0
t_n1109	0.119	0.02	0.32	0
t_n1110	0.978	0.5	1.59	0
t_n1111	1.297	0.77	1.95	0
t_n1112	1.482	0.74	2.39	0
t_n1113	3.25	2.17	4.24	0
t_n1114	3.353	1.91	4.6	0
t_n1115	5.516	4.5	6.62	0
t_n1116	4.793	3.7	6.01	0
t_n1117	4.139	3.05	5.41	0
t_n1118	2.055	1.13	3.18	0
t_n1119	0.832	0.35	1.51	0
t_n1120	4.781	3.45	6.13	0
t_n1121	2.4	1.3	3.78	0
t_n1122	3.268	2.05	4.61	0
t_n1123	1.53	0.86	2.45	0
t_n1124	5.46	3.97	6.88	0
t_n1125	2.808	1.71	4.13	0
t_n1126	2.155	1.24	3.37	0
t_n1127	1.568	0.81	2.64	0
t_n1128	0.535	0.19	1.11	0
t_n1129	0.256	0.04	0.67	0
t_n1130	1.895	1.13	2.94	0
t_n1131	0.774	0.17	1.62	0
t_n1132	1.145	0.54	2	0
t_n1133	5.446	4.23	6.65	0
t_n1134	4.804	3.64	6.08	0
t_n1135	4.103	3	5.35	0
t_n1136	3.482	2.37	4.66	0
t_n1137	3.226	2.12	4.38	0
t_n1138	1.199	0.67	1.89	0
t_n1139	0.933	0.42	1.61	0
t_n1140	0.315	0.04	0.82	0
t_n1141	0.622	0.16	1.36	0
t_n1142	3.234	2.08	4.47	0
t_n1143	2.582	1.57	3.78	0
t_n1144	2.874	1.48	4.53	0
t_n1145	0.565	0.02	1.81	0
t_n1146	9.002	7.65	10.39	0
t_n1147	8.747	7.34	10.19	0
t_n1148	4.939	3.72	6.29	0
t_n1149	3.735	2.69	4.84	0
t_n1150	3.185	2.22	4.24	0
t_n1151	1.863	1.1	2.89	0
t_n1152	1.359	0.72	2.17	0
t_n1153	0.597	0.24	1.13	0
t_n1154	0.353	0.13	0.73	0
t_n1155	0.193	0.05	0.44	0
t_n1156	0.143	0.03	0.36	0
t_n1157	0.023	0	0.09	0
t_n1158	2.831	1.84	3.93	0
t_n1159	2.099	1.22	3.22	0
t_n1160	0.433	0.02	1.4	0
t_n1161	4.019	2.91	5.25	0
t_n1162	3.649	2.54	4.84	0
t_n1163	3.24	2.03	4.44	0
t_n1164	2.899	1.72	4.07	0
t_n1165	7.236	5.36	9.19	0
t_n1166	2.496	1.43	3.78	0
t_n1167	9.592	7.84	11.17	0
t_n1168	3.783	2.23	5.59	0
t_n1169	9.396	7.8	10.96	0
t_n1170	6.371	4.92	7.87	0
t_n1171	5.59	4.1	7.02	0
t_n1172	8.981	7.66	10.35	0
t_n1173	8.491	7.24	9.8	0
t_n1174	6.364	5.4	7.4	0
t_n1175	6.22	5.28	7.26	0
t_n1176	6.11	5.16	7.14	0
t_n1177	5.399	4.49	6.39	0
t_n1178	4.979	4.11	5.92	0
t_n1179	4.445	3.65	5.33	0
t_n1180	4.137	3.38	5.01	0
t_n1181	3.962	3.22	4.83	0
t_n1182	3.852	3.11	4.69	0
t_n1183	3.131	2.37	4	0
t_n1184	2.659	2.02	3.39	0
t_n1185	2.508	1.88	3.22	0
t_n1186	2.345	1.73	3.04	0
t_n1187	2.013	1.44	2.69	0
t_n1188	1.345	0.87	1.93	0
t_n1189	0.608	0.29	1.03	0
t_n1190	1.515	0.91	2.19	0
t_n1191	0.258	0.07	0.56	0
t_n1192	1.266	0.73	1.93	0
t_n1193	0.464	0.22	0.81	0
t_n1194	2.515	1.44	3.58	0
t_n1195	1.592	0.93	2.46	0
t_n1196	0.588	0.23	1.11	0
t_n1197	2.143	1.58	2.84	0
t_n1198	1.393	0.94	1.96	0
t_n1199	0.719	0.39	1.16	0
t_n1200	0.614	0.3	1.03	0
t_n1201	0.221	0.04	0.52	0
t_n1202	1.105	0.69	1.63	0
t_n1203	0.672	0.37	1.09	0
t_n1204	0.917	0.49	1.45	0
t_n1205	1.913	1.37	2.59	0
t_n1206	1.228	0.77	1.79	0
t_n1207	0.135	0.01	0.37	0
t_n1208	3.581	2.69	4.5	0
t_n1209	3.451	2.53	4.39	0
t_n1210	2.312	1.63	3.12	0
t_n1211	2.035	1.41	2.82	0
t_n1212	1.927	1.31	2.71	0
t_n1213	1.258	0.7	1.95	0
t_n1214	0.318	0.09	0.67	0
t_n1215	0.718	0.21	1.48	0
t_n1216	1.459	0.72	2.3	0
t_n1217	0.705	0.25	1.4	0
t_n1218	1.364	0.76	2.14	0
t_n1219	0.976	0.46	1.68	0
t_n1220	3.277	1.71	4.91	0
t_n1221	0.036	0	0.14	0
t_n1222	3.816	2.29	5.42	0
t_n1223	5.87	4.47	7.05	0
t_n1224	3.226	1.65	4.95	0
t_n1225	1.054	0.43	1.93	0
t_n1226	2.778	1.34	4.43	0
t_n1227	4.975	3.46	6.75	0
t_n1228	4.199	3.01	5.65	0
t_n1229	3.794	2.71	5.05	0
t_n1230	3.288	2.16	4.5	0
t_n1231	2.559	1.39	3.87	0
t_n1232	0.235	0.02	0.73	0
t_n1233	2.752	1.63	3.96	0
t_n1234	1.968	1	3.32	0
t_n1235	0.53	0.11	1.26	0
t_n1236	8.116	6.74	9.53	0
t_n1237	6.328	4.97	7.73	0
t_n1238	3.063	1.67	4.62	0
t_n1239	0.406	0.09	0.97	0
t_n1240	7.596	5.95	9.18	0
t_n1241	4.299	2.82	6.09	0
t_n1242	0.574	0.18	1.19	0
t_n1243	11.27	9.71	12.86	0
t_n1244	9.755	8.14	11.4	0
t_n1245	9.406	7.76	11	0
t_n1246	9.082	7.38	10.64	0
t_n1247	8.416	6.46	10.2	0
t_n1248	6.027	4.49	7.34	0
t_n1249	5.626	4.1	7	0
t_n1250	5.006	3.61	6.49	0
t_n1251	4.692	3.35	6.2	0
t_n1252	3.916	2.47	5.56	0
t_n1253	2.105	1.09	3.5	0
t_n1254	3.494	2.08	5.03	0
t_n1255	4.434	3.11	5.94	0
t_n1256	3.936	2.6	5.5	0
t_n1257	3.281	1.79	4.86	0
t_n1258	1.95	0.79	3.6	0
t_n1259	4.976	3.53	6.48	0
t_n1260	4.815	3.38	6.32	0
t_n1261	3.246	1.86	4.74	0
t_n1262	5.828	4.27	7.14	0
t_n1263	4.868	3.24	6.43	0
t_n1264	0.75	0.21	1.65	0
t_n1265	0.165	0.02	0.48	0
t_n1266	5.903	4.1	7.6	0
t_n1267	4.871	3.18	6.66	0
t_n1268	3.193	1.74	4.82	0
t_n1269	9.392	6.61	11.57	0
t_n1270	12.075	10.43	13.82	0
t_n1271	10.926	9.43	12.47	0
t_n1272	10.155	8.71	11.65	0
t_n1273	9.314	7.83	10.8	0
t_n1274	8.42	6.95	9.92	0
t_n1275	8.088	6.68	9.6	0
t_n1276	7.639	6.28	9.11	0
t_n1277	6.429	5.23	7.77	0
t_n1278	5.736	4.58	7.02	0
t_n1279	4.76	3.65	6.1	0
t_n1280	4.249	3.15	5.66	0
t_n1281	2.174	1.43	3.23	0
t_n1282	1.964	1.27	2.91	0
t_n1283	1.442	0.75	2.31	0
t_n1284	1.454	0.86	2.24	0
t_n1285	4.094	2.93	5.53	0
t_n1286	2.562	1.54	3.87	0
t_n1287	2.021	1.11	3.21	0
t_n1288	1.584	0.79	2.67	0
t_n1289	2.965	1.98	4.13	0
t_n1290	1.112	0.45	2.02	0
t_n1291	0.097	0.02	0.26	0
t_n1292	0.066	0.01	0.2	0
t_n1293	0.036	0	0.14	0
t_n1294	0.307	0.04	0.77	0
t_n1295	1.031	0.46	1.82	0
t_n1296	0.778	0.29	1.46	0
t_n1297	4.271	3.12	5.64	0
t_n1298	2.111	1.27	3.25	0
t_n1299	4.394	3.11	5.95	0
t_n1300	1.793	1.06	2.81	0
t_n1301	1.044	0.52	1.79	0
t_n1302	6.965	5.56	8.58	0
t_n1303	3.476	2.14	5.04	0
t_n1304	5.868	3.93	7.74	0
t_n1305	8.112	6.7	9.57	0
t_n1306	4.423	3.3	5.72	0
t_n1307	3.549	2.65	4.52	0
t_n1308	3.351	2.46	4.32	0
t_n1309	2.891	2.1	3.8	0
t_n1310	1.812	1.26	2.48	0
t_n1311	0.993	0.5	1.63	0
t_n1312	1.495	0.98	2.11	0
t_n1313	2.265	1.59	3.09	0
t_n1314	1.962	1.34	2.72	0
t_n1315	0.44	0.11	0.96	0
t_n1316	0.35	0.07	0.79	0
t_n1317	0.894	0.27	1.76	0
t_n1318	2.857	2.01	3.81	0
t_n1319	2.599	1.72	3.59	0
t_n1320	2.372	1.5	3.38	0
t_n1321	2.191	1.3	3.26	0
t_n1322	6.521	5.23	7.94	0
t_n1323	5.848	4.36	7.27	0
t_n1324	5.003	3.65	6.43	0
t_n1325	3.463	2.06	4.98	0
t_n1326	1.805	0.9	3.05	0
t_n1327	5.323	3.7	6.83	0
t_n1328	3.251	2	4.59	0
t_n1329	8.942	7.27	10.58	0
t_n1330	7.994	6.41	9.54	0
t_n1331	6.477	5.13	7.85	0
t_n1332	5.863	4.53	7.11	0
t_n1333	5.563	4.18	6.85	0
t_n1334	4.704	3.46	6.08	0
t_n1335	3.985	2.79	5.36	0
t_n1336	3.444	2.33	4.68	0
t_n1337	1.923	1	3.17	0
t_n1338	3.115	1.62	4.75	0
t_n1339	4.826	2.85	6.53	0
t_n1340	4.209	3.05	5.62	0
t_n1341	3.948	2.82	5.32	0
t_n1342	2.476	1.49	3.7	0
t_n1343	1.218	0.29	2.45	0
t_n1344	1.752	0.88	2.91	0
t_n1345	7.594	5.94	9.19	0
t_n1346	5.495	3.85	7.15	0
t_n1347	4.241	2.82	5.92	0
t_n1348	2.123	0.39	4.3	0
t_n1349	3.337	1.96	4.85	0
t_n1350	4.388	2.76	6.35	0
t_n1351	3.789	2.17	5.77	0
t_n1352	5	3.34	6.83	0
t_n1353	4.408	2.86	6.22	0
t_n1354	1.928	0.85	3.48	0
t_n1355	2.356	1.26	3.87	0
t_n1356	2.067	1.04	3.5	0
t_n1357	11.799	10.17	13.59	0
t_n1358	2.074	1.02	3.6	0
t_n1359	1.402	0.58	2.71	0
t_n1360	0.901	0.31	1.9	0
t_n1361	8.728	6.22	11.15	0
t_n1362	7.756	5.52	10.17	0
t_n1363	5.108	3.53	6.94	0
t_n1364	4.204	2.93	5.73	0
t_n1365	3.655	2.47	5.01	0
t_n1366	1.242	0.54	2.25	0
t_n1367	0.493	0.14	1.05	0
t_n1368	0.395	0.09	0.9	0
t_n1369	0.149	0.01	0.48	0
t_n1370	3.048	1.87	4.36	0
t_n1371	0.558	0.17	1.19	0
t_n1372	3.905	2.67	5.4	0
t_n1373	2.973	1.8	4.28	0
t_n1374	1.023	0.37	1.96	0
t_n1375	0.134	0.01	0.42	0
t_n1376	5.285	3.35	7.49	0
t_n1377	7.741	5.24	10.44	0
t_n1378	8.704	5.15	12.04	0
t_n1379_Cricetidae	20.699	18.15	23.23	ST(0.137,0.03,3.464,240.317)
t_n1380	59.201	25.7	120.04	0
t_n1381	13.142	4.59	43.21	0
