Mean_time	Mean_qlow	Mean_qup	Priors
t_n510	14.921	8.28	22.07	0
t_n511	13.314	7.05	20.2	0
t_n512	4.873	2.35	8.06	0
t_n513	3.693	1.68	6.26	0
t_n514	0.785	0.2	1.84	0
t_n515	0.444	0.03	1.32	0
t_n516	1.349	0.35	3.08	0
t_n517	29.769	23.17	36.19	0
t_n518	26.694	20.79	32.83	0
t_n519	7.18	4.61	10.82	0
t_n520	5.455	3.42	8.26	0
t_n521	4.526	2.76	6.83	0
t_n522	3.814	2.26	5.86	0
t_n523	3.379	1.95	5.28	0
t_n524	0.502	0.16	1.07	0
t_n525	21.616	16.56	26.78	0
t_n526	17.289	12.31	22.59	0
t_n527	16.646	12.17	21.5	0
t_n528	21.142	15.78	26.47	0
t_n529	12.547	7.04	18.44	0
t_n530	0.586	0.08	1.75	0
t_n531	4.648	2.41	7.53	0
t_n532_Monotremata	25.875	22.26	32.57	B(0.24459,1.332)
t_n533_Tachyglossidae	6.745	5.2	9.99	B(0.0258,1.332)
