Mean_time	Mean_qlow	Mean_qup	Priors
t_n524	19.296	18.11	20.73	0
t_n525	19.019	17.81	20.44	0
t_n526_Antilopinae	16.182	14.85	17.5	NA
t_n527	15.868	14.51	17.17	0
t_n528	14.906	13.51	16.22	0
t_n529	12.451	11.1	13.75	0
t_n530	11.359	10.06	12.67	0
t_n531	7.607	6.5	8.79	0
t_n532	6.777	5.74	7.87	0
t_n533	2.988	2.36	3.7	0
t_n534	2.368	1.84	2.97	0
t_n535	2.173	1.67	2.73	0
t_n536	0.366	0.24	0.53	0
t_n537	0.246	0.13	0.4	0
t_n538	0.622	0.31	1.02	0
t_n539	2.293	1.77	2.89	0
t_n540	1.629	1.05	2.27	0
t_n541	0.278	0.17	0.41	0
t_n542	1.731	1.31	2.22	0
t_n543	0.259	0.04	0.6	0
t_n544	6.02	5.03	7.08	0
t_n545	2.459	1.88	3.14	0
t_n546	1.82	1.35	2.37	0
t_n547	0.771	0.45	1.17	0
t_n548	0.549	0.28	0.9	0
t_n549	0.651	0.36	1.05	0
t_n550	9.463	8.09	10.87	0
t_n551	0.695	0.16	1.59	0
t_n552	14.723	13.25	16.1	0
t_n553	10.55	8.93	12.01	0
t_n554	6.769	5.37	8.17	0
t_n555	3.423	2.2	4.89	0
t_n556	5.702	3.59	7.84	0
t_n557	3.337	1.8	5.42	0
t_n558	3.385	0.68	7.58	0
t_n559	0.392	0.2	0.69	0
t_n560_Reduncini	12.283	10.67	13.89	B(0.05111,0.16)
t_n561	6.574	5.19	7.95	0
t_n562	6.345	4.92	7.75	0
t_n563	4.35	2.87	5.85	0
t_n564	1.41	0.73	2.29	0
t_n565	1.201	0.57	2.03	0
t_n566	0.385	0.07	0.98	0
t_n567	0.641	0.21	1.33	0
t_n568	11.686	10.07	13.32	0
t_n569	6.508	5.09	7.98	0
t_n570	3.945	2.04	6.07	0
t_n571	17.827	16.47	19.32	0
t_n572	16.056	14.05	17.92	0
t_n573_Cephalophinae	11.605	10	13.19	NA
t_n574	8.667	7.22	10.16	0
t_n575	7.956	6.57	9.37	0
t_n576	6.623	5.37	7.91	0
t_n577	4.056	3.12	5.05	0
t_n578	2.165	1.57	2.83	0
t_n579	0.418	0.14	0.81	0
t_n580	0.396	0.25	0.59	0
t_n581	4.133	2.78	5.6	0
t_n582	2.721	1.77	4.03	0
t_n583	1.597	1.12	2.22	0
t_n584	0.943	0.55	1.46	0
t_n585	6.727	5.45	8.04	0
t_n586	4.299	3.29	5.37	0
t_n587	3.678	2.76	4.66	0
t_n588	1.591	1.12	2.16	0
t_n589	7.058	5.32	8.85	0
t_n590	6.058	4.63	7.57	0
t_n591	18.961	17.33	20.69	0
t_n592	13.053	10.92	15.54	0
t_n593	4.889	2.56	7.46	0
t_n594	2.622	1.27	4.81	0
t_n595_Bovinae	19.863	18.59	21.33	NA
t_n596	16.314	15.22	17.37	0
t_n597_Bovini	15.637	14.56	16.35	B(0.102,0.16)
t_n598_Bovina	7.403	6.29	8.48	NA
t_n599	6.854	5.77	7.92	0
t_n600	3.936	3.07	4.85	0
t_n601	0.589	0.36	0.89	0
t_n602	4.847	3.58	6.13	0
t_n603	1.303	0.88	1.84	0
t_n604	6.3	5.25	7.36	0
t_n605	4.313	3.41	5.27	0
t_n606	1.961	1.46	2.53	0
t_n607	0.817	0.54	1.17	0
t_n608	0.382	0.23	0.58	0
t_n609_Bubalina	11.178	9.74	12.55	NA
t_n610	6.43	4.67	8.26	0
t_n611	2.628	1.94	3.52	0
t_n612	2.38	1.68	3.25	0
t_n613	1.908	1.25	2.69	0
t_n614	19.011	17.63	20.53	0
t_n615_Tragelaphini	9.038	7.21	11.28	B(0.0549,0.16)
t_n616	7.772	6.15	9.84	0
t_n617	4.865	3.74	6.41	0
t_n618	4.153	3.02	5.64	0
t_n619	3.074	2.29	4.18	0
t_n620	2.457	1.81	3.39	0
t_n621	4.535	3.47	6	0
t_n622	2.553	1.89	3.51	0
t_n623_Boselaphini	8.963	6.61	11.4	NA
t_n624	26.081	24.38	27.95	0
t_n625_Cervidae	18.666	17.3	20.28	B(0.17235,0.284)
t_n626_Cervinae	16.643	15.29	18.23	NA
t_n627_Cervini	12.893	11.46	14.51	NA
t_n628	10.76	9.38	12.26	0
t_n629	9.025	7.75	10.44	0
t_n630	7.836	6.66	9.17	0
t_n631	6.771	5.71	7.99	0
t_n632	5.609	4.67	6.72	0
t_n633	4.559	3.75	5.57	0
t_n634	2.924	2.29	3.8	0
t_n635	2.731	2.15	3.54	0
t_n636	0.744	0.16	1.66	0
t_n637	0.37	0.02	1.06	0
t_n638	2.495	1.96	3.22	0
t_n639	1.545	0.77	2.46	0
t_n640	0.503	0.14	1.07	0
t_n641	0.354	0.06	0.83	0
t_n642	3.434	2.75	4.28	0
t_n643	2.323	1.78	2.98	0
t_n644	1.669	1.24	2.2	0
t_n645	1.444	1.02	1.96	0
t_n646	0.23	0.12	0.39	0
t_n647	2.694	2.11	3.44	0
t_n648	1.214	0.75	1.79	0
t_n649	0.41	0.25	0.63	0
t_n650	4.62	3.54	5.81	0
t_n651	2.229	1.42	3.09	0
t_n652	2.093	1.32	2.91	0
t_n653	1.726	1.02	2.52	0
t_n654	0.137	0.01	0.45	0
t_n655	0.223	0.04	0.55	0
t_n656	1.706	0.91	2.56	0
t_n657	2.63	1.74	3.73	0
t_n658	0.02	0	0.08	0
t_n659	1.597	0.77	2.55	0
t_n660	4.998	3.97	6.17	0
t_n661	3.433	2.41	4.58	0
t_n662	1.298	0.8	1.95	0
t_n663	0.765	0.4	1.27	0
t_n664	0.988	0.28	1.99	0
t_n665	6.766	5.55	8.08	0
t_n666	1.3	0.51	2.34	0
t_n667	8.273	6.87	9.85	0
t_n668	9.759	8.22	11.41	0
t_n669	1.53	0.58	2.75	0
t_n670	6.837	5.42	8.38	0
t_n671_Muntiacini	15.391	13.98	16.96	NA
t_n672	7.721	6.19	9.37	0
t_n673	5.947	4.63	7.42	0
t_n674	1.563	0.89	2.41	0
t_n675	1.398	0.79	2.18	0
t_n676	0.952	0.51	1.57	0
t_n677	0.754	0.36	1.31	0
t_n678	0.088	0	0.32	0
t_n679	2.965	1.91	4.39	0
t_n680	1.379	0.74	2.24	0
t_n681	6.218	4.79	7.75	0
t_n682	4.981	3.6	6.49	0
t_n683	1.88	1.03	2.91	0
t_n684	1.355	0.65	2.26	0
t_n685	0.014	0	0.06	0
t_n686_Capreolinae	16.672	15.34	18.25	NA
t_n687	12.635	11.2	14.21	0
t_n688_Rangiferini	11.312	9.94	12.82	NA
t_n689	9.35	8.01	10.8	0
t_n690	6.668	5.39	8.03	0
t_n691	5.955	4.83	7.14	0
t_n692	2.152	1.46	2.96	0
t_n693	1.8	1.25	2.43	0
t_n694	0.902	0.38	1.61	0
t_n695	0.501	0.16	1.02	0
t_n696	0.348	0.08	0.78	0
t_n697	0.228	0.02	0.6	0
t_n698	1.652	1.15	2.24	0
t_n699	0.533	0.09	1.1	0
t_n700	0.746	0.37	1.21	0
t_n701	5.523	4.2	6.81	0
t_n702	3.851	2.33	5.4	0
t_n703	1.171	0.75	1.73	0
t_n704	7.707	6.5	9.04	0
t_n705	6.969	5.83	8.22	0
t_n706	6.358	5.28	7.54	0
t_n707	5.666	4.66	6.77	0
t_n708	4.028	3.2	4.95	0
t_n709	2.091	1.25	3	0
t_n710	1.708	0.91	2.69	0
t_n711	1.187	0.54	2.05	0
t_n712	0.913	0.36	1.69	0
t_n713	15.575	14.18	17.14	0
t_n714	10.928	9.22	12.6	0
t_n715_Capreolini	2.912	2.02	4.13	NA
t_n716	0.522	0.13	1.16	0
t_n717_Hydropotinae	0.011	0	0.05	NA
t_n718_Alceini	0.21	0.07	0.44	NA
t_n719	0.033	0	0.12	0
t_n720_Pecora	14.823	12.01	17.37	B(0.195,0.48)
t_n721	9.665	6.17	13.15	0
t_n722	0.627	0.1	1.71	0
t_n723	1.649	0.59	3.13	0
t_n724	9.325	6.74	12.04	0
t_n725	2.332	1.48	3.49	0
t_n726	1.611	1	2.43	0
t_n727_Giraffidae	20.659	18.22	23.37	B(0.14,0.48)
t_n728	4.619	2.26	7.37	0
t_n729	4.385	2.13	7.06	0
t_n730	2.799	1.38	4.85	0
t_n731	1.274	0.56	2.34	0
t_n732	0.897	0.34	1.77	0
t_n733	0.706	0.22	1.47	0
t_n734	0.538	0.08	1.43	0
t_n735	0.029	0	0.11	0
t_n736_Antilocapridae	1.136	0.17	2.87	NA
t_n737_Tragulina	20.657	15.39	27.28	NA
t_n738	19.462	13.99	26.29	0
t_n739	5.652	3.4	8.39	0
t_n740	1.855	0.98	2.98	0
t_n741_Whippomorpha	48.131	47.66	48.97	B(0.478,0.507)
t_n742_Cetacea	33.581	31.39	35.76	B(0.3613,0.56)
t_n743_Odontoceti	31.66	29.32	33.97	B(0.2304,0.48)
t_n744	30.163	27.73	32.54	0
t_n745_Delphinida	23.606	20.75	26.29	B(0.1599,0.48)
t_n746_Delphinoidea	17.707	15.24	20.11	NA
t_n747_Delphinidae	10.854	8.87	13	NA
t_n748	9.69	8	11.6	0
t_n749	8.435	6.96	10.19	0
t_n750	8.044	6.63	9.75	0
t_n751	7.321	5.98	8.92	0
t_n752	4.386	3.31	5.61	0
t_n753	3.604	2.72	4.6	0
t_n754	3.276	2.46	4.2	0
t_n755	2.308	1.71	2.99	0
t_n756	1.995	1.46	2.61	0
t_n757	0.712	0.47	1.03	0
t_n758	1.253	0.87	1.71	0
t_n759	1.251	0.85	1.75	0
t_n760	2.08	1.33	2.94	0
t_n761	1.424	0.65	2.42	0
t_n762	7.347	6.02	8.95	0
t_n763	5.13	4.12	6.39	0
t_n764	4.276	3.4	5.4	0
t_n765	2.85	2.22	3.7	0
t_n766	0.747	0.51	1.07	0
t_n767	2.459	1.89	3.23	0
t_n768	4.694	3.68	5.92	0
t_n769	7.473	6.12	9.07	0
t_n770	4.365	3.38	5.52	0
t_n771	4.154	3.2	5.27	0
t_n772	3.903	2.96	5	0
t_n773	3.679	2.82	4.69	0
t_n774	3.213	2.45	4.12	0
t_n775	2.525	1.9	3.28	0
t_n776	2.411	1.81	3.13	0
t_n777	2.244	1.68	2.92	0
t_n778	1.571	1.09	2.16	0
t_n779	1.118	0.78	1.54	0
t_n780	0.987	0.66	1.4	0
t_n781	1.638	0.99	2.39	0
t_n782	2.488	1.61	3.63	0
t_n783	5.991	4.82	7.36	0
t_n784	1.85	1.25	2.58	0
t_n785_Phocoenidae-Monodontidae	14.678	12.31	17.06	B(0.076,0.48)
t_n786_Phocoenidae	7.129	5.25	9.34	NA
t_n787	5.152	3.49	7.07	0
t_n788	4.372	2.42	6.49	0
t_n789	3.041	1.71	5	0
t_n790	0.486	0.22	0.99	0
t_n791	0.472	0.21	0.96	0
t_n792_Monodontidae	5.705	3.78	7.82	NA
t_n793	22.637	19.76	25.37	0
t_n794_Inioidea	17.437	14.85	20.01	NA
t_n795_Iniidae	2.598	1.5	4.29	NA
t_n796	1.873	1.04	3.02	0
t_n797	29.049	26.54	31.5	0
t_n798_Zipioidea	18.153	14.87	21.67	NA
t_n799	13.725	10.72	17.1	0
t_n800	13.196	10.42	16.31	0
t_n801	11.433	8.92	14.43	0
t_n802	9.84	7.45	12.62	0
t_n803	8.751	6.69	11.28	0
t_n804	6.126	4.53	8.06	0
t_n805	5.523	3.83	7.46	0
t_n806	7.914	5.99	10.32	0
t_n807	6.83	3.03	10.77	0
t_n808	3.949	1.09	7.87	0
t_n809_Platanistoidea	1.063	0.28	2.38	NA
t_n810_Physeteroidea	22.566	19.01	26.22	B(0.1382,0.48)
t_n811_Kogiidae	10.024	6.39	14.7	NA
t_n812_Mysticeti	25.635	24.09	27.32	B(0.1599,0.48)
t_n813_Neobalaeninae	23.196	21.84	24.77	B(0.2304,0.339)
t_n814_Balaenopteridae	18.868	17.23	20.67	B(0.073,0.48)
t_n815	16.797	15.26	18.81	0
t_n816	16.22	14.66	18.29	0
t_n817	13.327	11.61	15.54	0
t_n818	11.619	9.91	13.79	0
t_n819	5.829	4.35	7.44	0
t_n820	4.199	2.99	5.55	0
t_n821	11.358	9.54	13.41	0
t_n822	7.507	5.52	9.84	0
t_n823_Balaenidae	10.65	7.36	14.21	NA
t_n824	3.012	1.82	4.79	0
t_n825	1.381	0.68	2.41	0
t_n826_Hippopotamidae	7.698	5.59	10.68	B(0.0774,0.48)
t_n827_Suina	40.527	36.43	43.78	B(0.347,0.53)
t_n828_Suidae	16.773	12.14	20.39	NA
t_n829	7.62	5.19	10.56	0
t_n830	6.775	4.63	9.26	0
t_n831	5.575	3.76	7.69	0
t_n832	2.66	1.71	3.99	0
t_n833	0.855	0.32	1.63	0
t_n834	0.033	0	0.13	0
t_n835	4.671	3.08	6.55	0
t_n836	0.879	0.47	1.48	0
t_n837	15.659	11.23	19.24	0
t_n838	13.492	9.49	16.91	0
t_n839	10.268	7.15	13.06	0
t_n840	8.704	5.98	11.46	0
t_n841	6.053	3.57	8.78	0
t_n842	6.408	4.25	8.67	0
t_n843	3.858	2.06	6.34	0
t_n844_Tayassuidae	16.681	11.38	21.6	NA
t_n845	6.38	3.56	9.93	0
t_n846_Tylopoda	25.33	19.39	31.62	NA
t_n847_Lamini	11.25	7.55	16.01	NA
t_n848	6.449	4.16	9.63	0
t_n849	3.026	1.56	5.37	0
t_n850	1.778	0.74	3.41	0
t_n851	0.933	0.2	2.08	0
t_n852	3.906	2.42	6.02	0
t_n853	2.692	1.3	4.87	0
t_n854	1.279	0.3	2.66	0
t_n855	4.485	1.81	8.01	0
t_n856	1.783	0.46	4.03	0
t_n857_Camelini	19.617	14.92	25.64	NA
t_n858	7.783	5.3	11.38	0
t_n859	1.762	1.04	2.78	0
t_n860_Monotremata	27.046	17.65	43.39	B(0.24459,1.332)
t_n861_Tachyglossidae	2.734	2.14	3.34	B(0.0258,1.332)
