Mean_time	Mean_qlow	Mean_qup	Priors
t_n722	0.159	0.02	0.42	0
t_n723	12.877	10.52	14.96	0
t_n724	18.88	16.58	20.83	0
t_n725	7.702	6.02	9.44	0
t_n726	4.818	3.64	6.11	0
t_n727	2.951	1.78	4.29	0
t_n728	0.348	0.06	0.87	0
t_n729	2.24	1.27	3.41	0
t_n730	26.164	23.63	28.21	0
t_n731	22.432	19.81	24.63	0
t_n732	15.554	12.98	18.08	0
t_n733	5.269	2.93	8.2	0
t_n734	2.166	1.13	3.54	0
t_n735	0.316	0.05	0.84	0
t_n736	7.544	5.65	9.6	0
t_n737	3.07	1.82	4.7	0
t_n738	11.928	9.26	14.8	0
t_n739	10.756	8	13.86	0
t_n740	1.058	0.49	1.91	0
t_n741	32.783	30.52	34.49	0
t_n742	23.175	19.72	26.21	0
t_n743	15.782	12.82	18.87	0
t_n744	11.519	9.1	14.18	0
t_n745	0.009	0	0.04	0
t_n746	38.78	36.84	40.48	0
t_n747_Pinnipedia	26.366	23.96	27.61	B(0.2045,0.2729)
t_n748_Phocidae	17.683	15.11	20.18	B(0.1382,0.33)
t_n749	15.138	12.73	17.55	0
t_n750	9.738	7.94	11.68	0
t_n751	8.084	6.5	9.79	0
t_n752	3.419	2.58	4.4	0
t_n753	1.794	1.29	2.42	0
t_n754	1.327	0.87	1.89	0
t_n755	1.109	0.68	1.64	0
t_n756	1.034	0.2	1.94	0
t_n757	2.822	2.11	3.67	0
t_n758	2.557	1.9	3.33	0
t_n759	2.33	1.72	3.05	0
t_n760	5.784	4.52	7.19	0
t_n761	12.297	10.1	14.83	0
t_n762	10.266	8.34	12.61	0
t_n763_Lobodontini	7.564	6	9.52	B(0.0505,0.33)
t_n764	6.881	5.41	8.72	0
t_n765	4.39	3.34	5.73	0
t_n766	2.513	1.8	3.43	0
t_n767	10.83	8.78	13.24	0
t_n768_Otarioidea	18.105	15.77	20.47	B(0.1597,0.33)
t_n769	9.628	7.77	11.77	0
t_n770	5.627	4.37	7.19	0
t_n771	5.036	3.71	6.67	0
t_n772	4.466	3.44	5.77	0
t_n773	4.172	3.21	5.4	0
t_n774	3.829	2.94	4.96	0
t_n775	2.985	2.27	3.91	0
t_n776	2.749	2.04	3.64	0
t_n777	1.104	0.79	1.53	0
t_n778	3.54	2.71	4.61	0
t_n779	4.447	3.37	5.78	0
t_n780	1.261	0.55	2.32	0
t_n781	0.11	0	0.38	0
t_n782	23.627	20.12	26.59	0
t_n783	18.787	15.61	21.64	0
t_n784	8.952	6.99	10.88	0
t_n785	7.822	6.08	9.58	0
t_n786	6.71	5.18	8.28	0
t_n787	5.897	4.51	7.35	0
t_n788	2.778	2.03	3.64	0
t_n789	1.238	0.85	1.71	0
t_n790	0.7	0.46	1	0
t_n791	0.008	0	0.03	0
t_n792	1.52	1.05	2.11	0
t_n793	2.639	0.09	8.58	0
t_n794	26.92	24.05	29.67	0
t_n795	18.911	16.4	21.26	0
t_n796	16.797	14.43	19.02	0
t_n797	14.2	12.03	16.26	0
t_n798	12.905	10.82	14.87	0
t_n799	8.817	7.17	10.42	0
t_n800	6.132	4.84	7.49	0
t_n801	5.666	4.44	6.95	0
t_n802	2.377	1.28	3.74	0
t_n803	1.212	0.78	1.76	0
t_n804	1.075	0.65	1.62	0
t_n805	0.259	0.03	0.65	0
t_n806	0.367	0.19	0.62	0
t_n807	1.334	0.52	2.42	0
t_n808	0.311	0.16	0.52	0
t_n809	0.021	0	0.08	0
t_n810	4.229	3.19	5.38	0
t_n811	1.748	0.53	3.07	0
t_n812	7.594	5.55	9.52	0
t_n813	0.432	0.23	0.73	0
t_n814	5.191	2.65	8.12	0
t_n815	5.568	3.78	7.57	0
t_n816	0.679	0.41	1.04	0
t_n817	15.148	12.76	17.44	0
t_n818	18.103	15.59	20.47	0
t_n819	15.547	13.25	17.85	0
t_n820	8.867	6.66	11.2	0
t_n821	3.474	2.26	5.06	0
t_n822	2.883	1.81	4.18	0
t_n823	2.334	1.4	3.48	0
t_n824	1.984	1.12	3.05	0
t_n825	1.037	0.2	2.15	0
t_n826	5.861	3.36	8.61	0
t_n827	11.094	7.64	14.7	0
t_n828	0.639	0.1	1.68	0
t_n829	25.308	22.4	28.1	0
t_n830	24.39	21.42	27.22	0
t_n831	22.789	19.91	25.58	0
t_n832	11.848	9.59	14.31	0
t_n833	9.269	7.4	11.43	0
t_n834	7.137	3.77	10.26	0
t_n835	3.964	2.91	5.33	0
t_n836	3.463	2.34	4.82	0
t_n837	2.568	1.37	3.92	0
t_n838	3.436	2.28	4.81	0
t_n839	1.066	0.67	1.62	0
t_n840	3.694	2.68	5.01	0
t_n841	2.192	1.08	3.72	0
t_n842	0.749	0.42	1.23	0
t_n843	0.718	0.41	1.19	0
t_n844	0.236	0.12	0.43	0
t_n845	0.158	0.07	0.29	0
t_n846	0.059	0.02	0.13	0
t_n847	0.044	0.01	0.1	0
t_n848	0.182	0.08	0.34	0
t_n849_Feliformia	39.967	36.87	43.08	B(0.19535,0.48)
t_n850	35.664	32.68	38.86	0
t_n851	33.803	30.9	37.08	0
t_n852	28.562	25.78	31.96	0
t_n853_Herpestidae-Eupleridae	24.492	21.83	27.8	B(0.1597,0.339)
t_n854	12.956	10.71	15.41	0
t_n855	10.172	8.34	12.35	0
t_n856	9.707	7.93	11.75	0
t_n857	8.908	7.15	10.89	0
t_n858	7.11	5.45	8.96	0
t_n859	6.16	4.57	7.94	0
t_n860	5.41	3.81	7.17	0
t_n861	2.024	1.06	3.24	0
t_n862	2.634	1.51	4.04	0
t_n863	7.426	5.69	9.34	0
t_n864	6.791	5.07	8.71	0
t_n865	4.75	3.05	6.73	0
t_n866	9.068	7.32	11.01	0
t_n867	6.566	4.88	8.47	0
t_n868	3.669	2.5	5.13	0
t_n869	1.878	0.67	3.44	0
t_n870	6.753	4.93	8.71	0
t_n871	7.607	5.53	9.87	0
t_n872	9.646	7.75	11.79	0
t_n873	8.764	6.95	10.76	0
t_n874	6.46	4.78	8.32	0
t_n875	3.052	2.01	4.34	0
t_n876	2.615	1.67	3.74	0
t_n877	4.363	2.73	6.33	0
t_n878	7.97	6.15	9.9	0
t_n879	20.111	17.1	23.64	0
t_n880	19.299	16.16	22.88	0
t_n881	12.096	9.14	15.4	0
t_n882	8.479	6.05	11.21	0
t_n883	3.999	2.13	6.57	0
t_n884	12.361	7.92	16.89	0
t_n885	9.434	7.18	12.05	0
t_n886	3.685	2.05	5.95	0
t_n887	8.565	6.32	11.14	0
t_n888	26.879	23.98	30.52	0
t_n889_Viverrinae-Genettinae	23.279	20.62	26.71	B(0.2044,0.48)
t_n890	15.898	12.06	19.93	0
t_n891	10.018	7.37	13.07	0
t_n892	8.087	5.8	10.51	0
t_n893	5.849	3.82	8.14	0
t_n894	5.547	3.58	7.81	0
t_n895	4.311	2.42	6.73	0
t_n896	1.676	0.53	3.32	0
t_n897	3.491	1.78	5.76	0
t_n898	1.201	0.4	2.42	0
t_n899	6.616	3.84	9.26	0
t_n900	5.867	3.24	8.55	0
t_n901	2.193	0.77	4.13	0
t_n902	7.354	4.43	10.36	0
t_n903	18.905	15.33	22.83	0
t_n904	12.762	9.24	16.26	0
t_n905	7.741	4.7	11.03	0
t_n906	4.119	1.96	7.25	0
t_n907	21.455	17.83	25.81	0
t_n908	19.851	16.11	24.24	0
t_n909	11.484	8.73	15.03	0
t_n910	7.302	4.99	10.09	0
t_n911	4.242	2.37	6.85	0
t_n912	10.13	7.45	13.68	0
t_n913	17.928	13.82	22.75	0
t_n914	11.434	7.88	15.66	0
t_n915	8.274	5.46	11.74	0
t_n916_Prionodontidae-Felidae	32.533	29.63	35.67	B(0.281,0.6609)
t_n917_Felidae	19.842	17.78	21.77	ST(0.14,0.02,0.417,367.218)
t_n918	17.714	15.78	19.56	0
t_n919	16.059	14.26	17.8	0
t_n920	14.493	12.77	16.15	0
t_n921	9.566	8.16	11.04	0
t_n922	3.274	2.49	4.2	0
t_n923	2.181	1.6	2.89	0
t_n924	2.034	1.5	2.68	0
t_n925	1.585	1.13	2.13	0
t_n926	1.503	1.07	2.03	0
t_n927	1.574	0.91	2.35	0
t_n928	8.606	7.2	10.07	0
t_n929	12.928	11.24	14.65	0
t_n930	8.941	7.49	10.43	0
t_n931	7.496	6.17	8.91	0
t_n932	4.303	3.34	5.41	0
t_n933	0.88	0.33	1.63	0
t_n934	0.036	0	0.11	0
t_n935	15.689	13.91	17.44	0
t_n936	13.729	12.06	15.38	0
t_n937	12.832	11.21	14.46	0
t_n938	8	6.64	9.4	0
t_n939	3.075	2.38	3.86	0
t_n940	2.675	2.06	3.4	0
t_n941	10.369	8.91	11.91	0
t_n942	8.948	7.56	10.4	0
t_n943	0.117	0	0.44	0
t_n944	12.618	11	14.27	0
t_n945	7.964	6.55	9.46	0
t_n946	12.517	10.8	14.25	0
t_n947	7.507	6.1	9.04	0
t_n948	10.424	8.75	12.17	0
t_n949	9.624	8.03	11.29	0
t_n950	5.186	4	6.53	0
t_n951	8.299	6.81	9.89	0
t_n952	6.69	5.38	8.11	0
t_n953	3.128	2.37	4.02	0
t_n954	13.542	11.82	15.22	0
t_n955_Pantherinae	10.29	8.9	11.63	ST(0.067,0.015,1.12,331.497)
t_n956	8.432	7.17	9.67	0
t_n957	7.425	6.26	8.6	0
t_n958	5.987	4.94	7.05	0
t_n959	1.7	0.9	2.76	0
t_n960	1.225	0.66	1.94	0
t_n961	1.122	0.52	1.85	0
t_n962	0.02	0	0.07	0
t_n963	1.969	1.39	2.68	0
t_n964	0.304	0.18	0.47	0
t_n965	0.17	0.01	0.37	0
t_n966	0.16	0.08	0.26	0
t_n967	0.018	0	0.07	0
t_n968	13.6	8.08	19.29	0
t_n969_Euungulata	65.262	63.9	66.17	ST(0.660,0.005,0.341,4.207)
t_n970_Perissodactyla	55.72	54.62	57.05	B(0.555,0.6609)
t_n971	18.612	14.63	23.73	0
t_n972	13.115	9.44	17.69	0
t_n973	10.428	8.07	13.91	0
t_n974	9.947	7.67	13.32	0
t_n975	9.666	7.45	12.94	0
t_n976	7.939	6.06	10.69	0
t_n977	5.832	4.33	8.01	0
t_n978	3.47	2.26	5.14	0
t_n979	0.024	0	0.09	0
t_n980	2.592	1.74	3.77	0
t_n981	0.026	0	0.1	0
t_n982	2.278	1.5	3.34	0
t_n983	2.89	1.97	4.17	0
t_n984	2.383	1.25	3.67	0
t_n985	1.946	1.06	3.23	0
t_n986_Ceratomorpha	50.371	48.22	52.51	B(0.48078,0.6609)
t_n987	28.475	22.48	34.88	0
t_n988	26.494	20.66	32.88	0
t_n989	14.539	10.34	19.33	0
t_n990	3	1.19	5.74	0
t_n991	1.854	0.59	3.79	0
t_n992	4.54	2.55	7.43	0
t_n993	10.815	7.55	15.41	0
t_n994	3.231	1.04	6.77	0
t_n995	0.981	0.03	3.52	0
t_n996	23.996	17.62	30.01	0
t_n997	12.973	8.31	18.13	0
t_n998	2.171	1.05	3.72	0
t_n999	1.683	0.8	2.94	0
t_n1000_Artiodactyla	57.022	55.47	58.22	ST(0.577,0.007,-0.634,7.509)
t_n1001_Pholidota	34.645	26.35	41.23	NA
t_n1002	19.083	13.54	25.51	0
t_n1003	4.557	2.82	7.15	0
t_n1004	0.742	0.37	1.32	0
t_n1005_Chiroptera	59.472	57.39	61.47	ST(0.596,0.016,-1.239,13.572)
t_n1006_Erinaceidae-Soricidae	70.023	67.7	72.48	ST(0.596,0.017,-1.243,19.856)
t_n1007	65.586	63.22	67.62	0
t_n1008	60.454	58.33	62.49	0
t_n1009	50.186	47.17	53.03	0
t_n1010	41.981	38.37	45.62	0
t_n1011	33.356	28.55	38.01	0
t_n1012	25.63	22.34	29.09	0
t_n1013	24.004	20.95	27.08	0
t_n1014	20.02	17.41	22.81	0
t_n1015	18.704	16.16	21.45	0
t_n1016	15.636	13.38	18.01	0
t_n1017	14.553	12.38	16.81	0
t_n1018	13.798	11.65	15.99	0
t_n1019	13.553	11.44	15.75	0
t_n1020	12.753	10.77	14.81	0
t_n1021	12.232	10.26	14.29	0
t_n1022	11.633	9.74	13.63	0
t_n1023	11.236	9.39	13.22	0
t_n1024	10.319	8.65	12.12	0
t_n1025	7.407	6.09	8.89	0
t_n1026	5.074	4.08	6.23	0
t_n1027	4.022	3.17	5.03	0
t_n1028	2.833	2.21	3.55	0
t_n1029	2.616	2.04	3.29	0
t_n1030	2.484	1.94	3.13	0
t_n1031	2.346	1.83	2.96	0
t_n1032	0.886	0.66	1.16	0
t_n1033	0.845	0.63	1.11	0
t_n1034	0.196	0.08	0.36	0
t_n1035	3.808	2.96	4.81	0
t_n1036	1.113	0.52	1.88	0
t_n1037	0.096	0	0.35	0
t_n1038	2.645	1.9	3.54	0
t_n1039	0.442	0.02	1.36	0
t_n1040	3.547	2.69	4.6	0
t_n1041	3.275	2.51	4.16	0
t_n1042	0.207	0.01	0.6	0
t_n1043	2.543	1.87	3.32	0
t_n1044	9.499	7.72	11.45	0
t_n1045	8.393	6.88	10.02	0
t_n1046	7.8	6.38	9.31	0
t_n1047	6.871	5.32	8.52	0
t_n1048	5.35	3.87	7	0
t_n1049	3.192	2.22	4.34	0
t_n1050	5.686	3.82	7.56	0
t_n1051	7.159	5.66	8.73	0
t_n1052	6.495	4.91	8.16	0
t_n1053	2.977	1.86	4.3	0
t_n1054	0.163	0.01	0.51	0
t_n1055	6.348	3.93	8.63	0
t_n1056	8.38	5.91	10.87	0
t_n1057	5.465	3.38	7.87	0
t_n1058	6.186	4.69	7.86	0
t_n1059	5.514	4.04	7.17	0
t_n1060	3.973	2.76	5.48	0
t_n1061	2.687	1.55	4	0
t_n1062	0.841	0.28	1.66	0
t_n1063	0.166	0.01	0.54	0
t_n1064	2.122	1.18	3.33	0
t_n1065	1.215	0.54	2.14	0
t_n1066	13.085	10.83	15.45	0
t_n1067	12.022	9.83	14.49	0
t_n1068	10.984	8.78	13.64	0
t_n1069	7.997	4.51	11.39	0
t_n1070	4.396	1.58	8.19	0
t_n1071	1.932	0.28	4.74	0
t_n1072	0.88	0.03	2.93	0
t_n1073	3.743	1.2	7.5	0
t_n1074	2.522	0.46	5.84	0
t_n1075	10.421	8.22	13.08	0
t_n1076	8.72	6.22	11.57	0
t_n1077	4.383	2.63	6.87	0
t_n1078	3.959	2.32	6.29	0
t_n1079	1.789	0.81	3.26	0
t_n1080	7.772	5.41	10.36	0
t_n1081	10.916	8.79	13.36	0
t_n1082	7.915	5.76	10.2	0
t_n1083	6.467	4.41	8.75	0
t_n1084	9.579	7.39	12.09	0
t_n1085	5.839	3.74	8.26	0
t_n1086	4.039	2.39	6.27	0
t_n1087	14.192	12.05	16.5	0
t_n1088	13.053	10.95	15.36	0
t_n1089	11.022	9.02	13.45	0
t_n1090	9.432	7.46	11.8	0
t_n1091	8.83	6.89	11.06	0
t_n1092	6.306	4.43	8.4	0
t_n1093	2.961	1.86	4.38	0
t_n1094	2.496	1.6	3.58	0
t_n1095	1.673	1.01	2.5	0
t_n1096	1.17	0.65	1.86	0
t_n1097	0.992	0.5	1.64	0
t_n1098	0.427	0.11	0.92	0
t_n1099	0.288	0.04	0.71	0
t_n1100	0.891	0.34	1.64	0
t_n1101	0.376	0.04	0.99	0
t_n1102	4.49	2.83	6.56	0
t_n1103	9.785	7.65	12.33	0
t_n1104	7.422	4.99	9.98	0
t_n1105	2.852	0.64	6.1	0
t_n1106	4.973	2.95	7.39	0
t_n1107	12.044	9.93	14.42	0
t_n1108	11.149	9.19	13.48	0
t_n1109	10.218	8.34	12.54	0
t_n1110	9.248	7.41	11.46	0
t_n1111	8.262	6.46	10.24	0
t_n1112	4.946	3.31	6.97	0
t_n1113	3.958	2.63	5.73	0
t_n1114	3.539	2.28	5.22	0
t_n1115	1.632	0.86	2.72	0
t_n1116	2.093	1.12	3.41	0
t_n1117	6.807	4.93	8.85	0
t_n1118	3.442	1.92	5.52	0
t_n1119	10.622	8.64	12.96	0
t_n1120	8.19	6.03	10.47	0
t_n1121	6.343	4.38	8.56	0
t_n1122	2.389	1.26	3.85	0
t_n1123	7.809	5.59	10.2	0
t_n1124	4.446	2.87	6.44	0
t_n1125	8.505	5.81	11.34	0
t_n1126	5.391	2.83	8.41	0
t_n1127	0.353	0.09	0.82	0
t_n1128	18.922	16.11	21.92	0
t_n1129	15.868	13.01	18.98	0
t_n1130	7.328	5.1	9.75	0
t_n1131	6.469	4.52	8.58	0
t_n1132	2.181	1.02	3.72	0
t_n1133	1.546	0.61	2.85	0
t_n1134	22.138	19.04	25.3	0
t_n1135	20.622	17.56	23.94	0
t_n1136	17.848	14.87	20.92	0
t_n1137	14.544	11.59	17.58	0
t_n1138	9.232	5.71	13.39	0
t_n1139	2.747	1.18	5.06	0
t_n1140	15.566	12.25	19.2	0
t_n1141	7.049	4.48	9.97	0
t_n1142	5.113	2.76	7.97	0
t_n1143	17.311	14.21	20.57	0
t_n1144	11.431	7.54	16	0
t_n1145	34.099	26.75	39.63	0
t_n1146	12.486	8.24	17.79	0
t_n1147	10.072	6.05	15.49	0
t_n1148	3.127	1.88	4.88	0
t_n1149	2.743	1.54	4.37	0
t_n1150	1.758	0.78	3.32	0
t_n1151	39.74	36.18	43.66	0
t_n1152	35.82	32.32	39.92	0
t_n1153	28.179	24.91	32.49	0
t_n1154	25.628	22.26	30.13	0
t_n1155	20.575	17.17	25.1	0
t_n1156	19.563	16.29	23.89	0
t_n1157	19.256	16.02	23.57	0
t_n1158	18.259	14.46	22.83	0
t_n1159	11.364	8.4	14.98	0
t_n1160	6.993	4.36	10.04	0
t_n1161	4.69	2.7	7.44	0
t_n1162	3.785	2.09	6.31	0
t_n1163	2.374	1.15	4.12	0
t_n1164	1.097	0.38	2.26	0
t_n1165	0.16	0	0.61	0
t_n1166	0.646	0.14	1.49	0
t_n1167	2.291	0.91	4.22	0
t_n1168	1.085	0.27	2.46	0
t_n1169	0.256	0.01	0.92	0
t_n1170	7.46	4.13	10.97	0
t_n1171	0.381	0.03	1.14	0
t_n1172	3.357	1.39	6.47	0
t_n1173	10.434	7.19	14.83	0
t_n1174	8.43	5.41	12.46	0
t_n1175	4.639	2.48	7.95	0
t_n1176	3.557	1.78	6.5	0
t_n1177	1.084	0.34	2.38	0
t_n1178	0.489	0.07	1.29	0
t_n1179	0.767	0.15	1.96	0
t_n1180	0.427	0.03	1.29	0
t_n1181	6.994	3.8	10.72	0
t_n1182	19.397	13.53	25.5	0
t_n1183	8.793	4.42	14.6	0
t_n1184	18.417	15.07	22.42	0
t_n1185	16.157	13.17	19.66	0
t_n1186	13.704	10.95	16.81	0
t_n1187	12.99	10.39	15.94	0
t_n1188	11.464	8.93	14.5	0
t_n1189	8.258	6.04	10.76	0
t_n1190	6.764	5.02	8.83	0
t_n1191	5.232	3.82	6.94	0
t_n1192	4.497	3.13	6.16	0
t_n1193	2.181	1.26	3.39	0
t_n1194	1.566	0.9	2.47	0
t_n1195	1.187	0.66	1.92	0
t_n1196	0.515	0.12	1.1	0
t_n1197	0.96	0.49	1.59	0
t_n1198	2.58	1.31	4.1	0
t_n1199	4.07	2.39	6.22	0
t_n1200	10.175	7.49	13.41	0
t_n1201	10.166	7.92	13.09	0
t_n1202	9.47	7.23	12.26	0
t_n1203	7.848	5.56	10.38	0
t_n1204	4.968	2.87	7.58	0
t_n1205	6.626	4.65	8.87	0
t_n1206	7.808	5.07	10.53	0
t_n1207	5.855	3.29	8.72	0
t_n1208	1.209	0.4	2.53	0
t_n1209	3.858	2.31	6.04	0
t_n1210	6.737	4.74	9.21	0
t_n1211	3.92	2.43	5.97	0
t_n1212	28.045	24.3	32.69	0
t_n1213	18.332	14.78	22.57	0
t_n1214	12.599	9.56	16.05	0
t_n1215	9.705	7.29	12.69	0
t_n1216	8.275	5.9	10.93	0
t_n1217	7.635	5.38	10.13	0
t_n1218	3.802	2.25	6	0
t_n1219	2.58	1.35	4.22	0
t_n1220	2.725	1.46	4.39	0
t_n1221	8.966	6.41	12.05	0
t_n1222	1.121	0.4	2.31	0
t_n1223	4.819	2.24	8.74	0
t_n1224	3.221	1.23	6.75	0
t_n1225	9.748	5.62	15.31	0
t_n1226	2.258	1.35	3.48	0
t_n1227	35.813	32.2	39.9	0
t_n1228	27.811	23.16	33.28	0
t_n1229	20.477	16.84	24.99	0
t_n1230	19.049	15.65	23.25	0
t_n1231	17.093	13.95	20.97	0
t_n1232	15.738	12.78	19.39	0
t_n1233	11.971	9.5	15.1	0
t_n1234	10.337	7.84	13.56	0
t_n1235	7.904	5.66	10.56	0
t_n1236	4.668	3.21	6.54	0
t_n1237	7.013	4.9	9.52	0
t_n1238	1.902	0.91	3.32	0
t_n1239	0.334	0.09	0.76	0
t_n1240	14.131	11.32	17.59	0
t_n1241	8.278	6.26	10.66	0
t_n1242	5.508	3.07	8.2	0
t_n1243	17.826	14.49	21.95	0
t_n1244	9.458	7.07	12.54	0
t_n1245	6.844	4.96	9.23	0
t_n1246	5.173	3.43	7.35	0
t_n1247	16.258	9.84	23.18	0
t_n1248	0.072	0	0.3	0
t_n1249	3.418	2.06	5.38	0
t_n1250	40.487	35.43	45.92	0
t_n1251	11.024	8.33	14.94	0
t_n1252	9.692	7.25	13.28	0
t_n1253	3.898	2.7	5.68	0
t_n1254	1.832	1.14	2.84	0
t_n1255	2.823	1.93	4.11	0
t_n1256	3.399	2.29	5.01	0
t_n1257	2.527	1.64	3.77	0
t_n1258	8.866	6.54	12.15	0
t_n1259	3.288	2.24	4.82	0
t_n1260	2.214	1.43	3.35	0
t_n1261	6.119	4.28	8.66	0
t_n1262	27.153	22	33.54	0
t_n1263	20.87	16.75	26.13	0
t_n1264	13.803	10.62	17.87	0
t_n1265	5.997	3.94	8.72	0
t_n1266	3.715	2.5	5.48	0
t_n1267	0.5	0.01	1.73	0
t_n1268	10.658	7.92	14.37	0
t_n1269	8.342	5.86	11.48	0
t_n1270	48.73	41.41	53.04	0
t_n1271	41.448	34.82	46.7	0
t_n1272	38.601	32.23	43.45	0
t_n1273	35.393	29.14	40.1	0
t_n1274	33.155	26.98	38	0
t_n1275	31.802	25.93	36.46	0
t_n1276	20.28	15.93	24.5	0
t_n1277	16.024	12.32	19.83	0
t_n1278	14.635	11.14	18.33	0
t_n1279	12.27	9.17	15.78	0
t_n1280	11.932	8.89	15.38	0
t_n1281	11.508	8.52	14.88	0
t_n1282	7.996	5.51	10.89	0
t_n1283	5.898	3.77	8.6	0
t_n1284	3.908	2.39	6.05	0
t_n1285	8.904	6.55	11.46	0
t_n1286	7.13	4.87	9.65	0
t_n1287	4.687	3.04	6.71	0
t_n1288	2.436	1.34	3.84	0
t_n1289	7.463	5.33	9.78	0
t_n1290	3.627	2.35	5.29	0
t_n1291	12.614	9.22	16.48	0
t_n1292	11.36	8.26	15.07	0
t_n1293	8.004	5.44	10.98	0
t_n1294	5.973	3.92	8.54	0
t_n1295	4.598	2.73	7.08	0
t_n1296	4.439	2.72	6.73	0
t_n1297	6.447	3.77	9.42	0
t_n1298	10.747	7.64	14.49	0
t_n1299	13.491	8.43	19.07	0
t_n1300	24.02	15.33	32.75	0
t_n1301	13.187	7.08	20.04	0
t_n1302	27.454	22.05	33.32	0
t_n1303	22.123	17.09	27.41	0
t_n1304	16.366	10.81	22.08	0
t_n1305	6.807	3.03	11.43	0
t_n1306	2.562	0.94	5.14	0
t_n1307	19.305	13.69	25.55	0
t_n1308	13.539	9.25	18.46	0
t_n1309	11.715	7.87	16.17	0
t_n1310	10.582	6.87	15.06	0
t_n1311	1.921	0.85	3.48	0
t_n1312	6.681	3.42	10.5	0
t_n1313	6.49	4.21	9.33	0
t_n1314	4.975	3	7.57	0
t_n1315	15.623	6.38	29.44	0
t_n1316_Monotremata	28.966	19.64	42.53	B(0.24459,1.332)
t_n1317_Tachyglossidae	3.878	2.81	5.26	B(0.0258,1.332)
